"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2003-04,19.0,POR,NBA,7:34,2.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,4.3
2004-05,20.0,POR,NBA,31:42,7.0,13.0,1.0,3.0,7.0,13.0,5.0,8.0,3.0,6.0,8.0,5.0,4.0,5.0,4.0,5.0,20.0,17.4
2005-06,21.0,POR,NBA,39:39,8.0,12.0,2.0,3.0,6.0,12.0,8.0,9.0,5.0,7.0,10.0,3.0,3.0,4.0,3.0,5.0,19.0,15.3
2006-07,22.0,POR,NBA,45:16,10.0,18.0,2.0,3.0,10.0,17.0,18.0,20.0,6.0,9.0,15.0,3.0,3.0,6.0,4.0,6.0,36.0,30.1
2007-08,23.0,POR,NBA,42:26,11.0,23.0,4.0,6.0,11.0,19.0,14.0,16.0,5.0,11.0,12.0,5.0,3.0,3.0,5.0,5.0,26.0,21.6
2008-09,24.0,POR,NBA,46:52,9.0,18.0,4.0,7.0,9.0,14.0,11.0,13.0,3.0,11.0,13.0,5.0,4.0,3.0,4.0,5.0,33.0,28.8
2009-10,25.0,TOT,NBA,40:38,9.0,15.0,4.0,8.0,6.0,13.0,6.0,6.0,4.0,6.0,10.0,6.0,2.0,2.0,3.0,3.0,23.0,20.3
2009-10,25.0,POR,NBA,32:57,9.0,15.0,3.0,5.0,6.0,13.0,6.0,6.0,3.0,5.0,7.0,2.0,2.0,2.0,3.0,3.0,23.0,20.3
2009-10,25.0,LAC,NBA,40:38,7.0,15.0,4.0,8.0,5.0,11.0,5.0,6.0,4.0,6.0,10.0,6.0,2.0,2.0,2.0,3.0,18.0,15.7
2010-11,26.0,NJN,NBA,46:24,11.0,22.0,4.0,8.0,7.0,15.0,7.0,8.0,5.0,10.0,11.0,5.0,3.0,3.0,3.0,5.0,27.0,18.6
2011-12,27.0,SAC,NBA,33:27,7.0,15.0,2.0,6.0,5.0,9.0,4.0,6.0,3.0,6.0,7.0,2.0,4.0,2.0,2.0,5.0,20.0,18.1
2012-13,28.0,SAC,NBA,27:10,6.0,11.0,2.0,3.0,6.0,9.0,7.0,9.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,17.0,14.2
2013-14,29.0,SAC,NBA,36:40,11.0,20.0,5.0,6.0,10.0,14.0,6.0,6.0,3.0,10.0,12.0,4.0,2.0,2.0,3.0,5.0,24.0,19.1
Career,,,,46:52,11.0,23.0,5.0,8.0,11.0,19.0,18.0,20.0,6.0,11.0,15.0,6.0,4.0,6.0,5.0,6.0,36.0,30.1
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,POR,NBA,46:52,11.0,23.0,4.0,7.0,11.0,19.0,18.0,20.0,6.0,11.0,15.0,5.0,4.0,6.0,5.0,6.0,36.0,30.1
3 Seasons,,SAC,NBA,36:40,11.0,20.0,5.0,6.0,10.0,14.0,7.0,9.0,3.0,10.0,12.0,4.0,4.0,2.0,3.0,5.0,24.0,19.1
1 Season,,NJN,NBA,46:24,11.0,22.0,4.0,8.0,7.0,15.0,7.0,8.0,5.0,10.0,11.0,5.0,3.0,3.0,3.0,5.0,27.0,18.6
1 Season,,LAC,NBA,40:38,7.0,15.0,4.0,8.0,5.0,11.0,5.0,6.0,4.0,6.0,10.0,6.0,2.0,2.0,2.0,3.0,18.0,15.7
