"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2003-04,19,POR,NBA,PF,8.0,0.0,19.0,0.0,0.0,89.0,12.0,0.0,-61.1,-59.8,1.0,0.0,0.0,0.0,1.0,,2.0,0.0,1.0,
2004-05,20,POR,NBA,SF,59.0,2.0,793.0,0.0,7.0,64.0,29.0,0.0,-6.4,-2.3,20.0,10.0,31.0,0.0,34.0,,75.0,5.0,15.0,
2005-06,21,POR,NBA,PF,69.0,11.0,1153.0,0.0,0.0,21.0,68.0,12.0,-13.8,-4.0,8.0,12.0,47.0,10.0,37.0,4.0,75.0,3.0,21.0,
2006-07,22,POR,NBA,PF,67.0,1.0,1532.0,0.0,0.0,23.0,76.0,1.0,-4.4,1.0,25.0,18.0,73.0,14.0,82.0,6.0,118.0,12.0,25.0,
2007-08,23,POR,NBA,PF,82.0,6.0,2186.0,0.0,0.0,19.0,81.0,0.0,-3.2,-4.2,30.0,36.0,75.0,19.0,128.0,11.0,261.0,19.0,53.0,6MOY-9
2008-09,24,POR,NBA,SF,81.0,6.0,2246.0,0.0,0.0,66.0,34.0,0.0,3.7,-6.0,29.0,28.0,64.0,15.0,100.0,8.0,201.0,15.0,46.0,6MOY-5
2009-10,25,2TM,NBA,SF,34.0,6.0,730.0,0.0,1.0,68.0,31.0,0.0,-4.3,-1.0,9.0,13.0,23.0,2.0,26.0,2.0,83.0,4.0,11.0,
2009-10,25,POR,NBA,SF,11.0,0.0,231.0,0.0,0.0,19.0,81.0,0.0,7.3,3.6,1.0,5.0,3.0,1.0,7.0,1.0,19.0,0.0,7.0,
2009-10,25,LAC,NBA,SF,23.0,6.0,499.0,0.0,2.0,91.0,8.0,0.0,-9.7,-3.1,8.0,8.0,20.0,1.0,19.0,1.0,64.0,4.0,4.0,
2010-11,26,NJN,NBA,SF,82.0,55.0,2358.0,0.0,0.0,83.0,17.0,0.0,-8.8,-4.1,28.0,19.0,69.0,8.0,72.0,8.0,193.0,14.0,33.0,
2011-12,27,SAC,NBA,SF,39.0,5.0,500.0,0.0,0.0,62.0,38.0,0.0,-5.1,1.1,9.0,6.0,19.0,2.0,21.0,2.0,36.0,2.0,10.0,
2012-13,28,SAC,NBA,SF,38.0,2.0,444.0,0.0,0.0,70.0,30.0,0.0,-5.8,-0.5,10.0,5.0,16.0,3.0,22.0,1.0,49.0,3.0,4.0,
2013-14,29,SAC,NBA,SF,63.0,4.0,1065.0,0.0,21.0,51.0,27.0,1.0,-4.8,-2.2,16.0,4.0,51.0,2.0,16.0,5.0,105.0,1.0,11.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,622.0,98.0,13026.0,0.0,2.0,51.0,46.0,1.0,-4.7,-3.1,185.0,151.0,468.0,75.0,539.0,47.0,1198.0,78.0,230.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1717.0,0.0,2.0,51.0,46.0,1.0,-4.7,-3.1,24.0,20.0,62.0,10.0,71.0,,158.0,10.0,30.0,
,,,,,,,,,,,,,,,,,,,,,,,,
POR (7 Yrs),POR (7 Yrs),POR (7 Yrs),POR (7 Yrs),,377.0,26.0,8160.0,0.0,1.0,37.0,60.0,2.0,-3.2,-3.4,114.0,109.0,293.0,59.0,389.0,30.0,751.0,54.0,168.0,
SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),,140.0,11.0,2009.0,0.0,11.0,58.0,30.0,0.0,-5.1,-1.0,35.0,15.0,86.0,7.0,59.0,8.0,190.0,6.0,25.0,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,82.0,55.0,2358.0,0.0,0.0,83.0,17.0,0.0,-8.8,-4.1,28.0,19.0,69.0,8.0,72.0,8.0,193.0,14.0,33.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,23.0,6.0,499.0,0.0,2.0,91.0,8.0,0.0,-9.7,-3.1,8.0,8.0,20.0,1.0,19.0,1.0,64.0,4.0,4.0,
