"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2017-18,21,MIN,NBA,PG,4.0,0.0,55.0,99.0,1.0,0.0,0.0,0.0,-2.1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,24,MEM,NBA,PG,5.0,0.0,47.0,100.0,0.0,0.0,0.0,0.0,15.5,31.1,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,
2021-22,25,MEM,NBA,PG,12.0,3.0,262.0,71.0,29.0,0.0,0.0,0.0,1.5,-1.3,10.0,2.0,2.0,1.0,6.0,3.0,128.0,2.0,3.0,
2022-23,26,MEM,NBA,PG,6.0,1.0,120.0,69.0,31.0,0.0,0.0,0.0,-8.7,-2.7,5.0,2.0,2.0,0.0,1.0,2.0,51.0,1.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,27.0,4.0,484.0,76.0,24.0,0.0,0.0,0.0,-0.1,2.7,16.0,4.0,4.0,1.0,8.0,5.0,213.0,3.0,5.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,12.0,1470.0,76.0,24.0,0.0,0.0,0.0,-0.1,2.7,49.0,12.0,12.0,3.0,24.0,15.0,647.0,9.0,15.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),,23.0,4.0,429.0,73.0,27.0,0.0,0.0,0.0,0.2,1.9,15.0,4.0,4.0,1.0,8.0,5.0,195.0,3.0,3.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,4.0,0.0,55.0,99.0,1.0,0.0,0.0,0.0,-2.1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,
