"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2013-14,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2014-15,20,PHI,NBA,C,75,71,2311,.462,.462,,.462,.609,.493,.352,.000,103,95,,93,81,92,129,0,-43.6,-61.7,"ROY-3,DPOY-15"
2015-16,21,PHI,NBA,C,67,62,1965,.521,.521,.500,.522,.590,.544,.387,.003,115,106,141,104,78,100,140,1,23.1,3.5,
2016-17,22,2TM,NBA,C,51,19,1047,.595,.597,.000,.595,.694,.622,.359,.003,130,119,0,116,90,113,133,1,50.5,49.7,
2016-17,22,PHI,NBA,C,29,7,564,.611,.615,.000,.611,.683,.634,.360,.006,134,122,0,119,88,115,133,2,34.2,33.1,
2016-17,22,DAL,NBA,C,22,12,483,.575,.575,,.575,.708,.606,.358,.000,126,114,,112,92,110,132,0,16.3,16.6,
2017-18,23,DAL,NBA,C,30,6,472,.524,.529,.000,.524,.750,.558,.267,.010,114,104,0,101,98,100,106,3,0.6,0.5,
2018-19,24,OKC,NBA,C,77,2,1055,.587,.587,,.587,.684,.608,.286,.000,127,113,,112,89,109,111,0,34.6,30.2,
2019-20,25,OKC,NBA,C,61,7,1127,.684,.688,.333,.686,.755,.711,.394,.011,149,131,93,130,98,126,151,3,84.5,92.5,
2020-21,26,NYK,NBA,C,64,41,1547,.614,.623,.000,.614,.714,.638,.314,.013,132,117,0,114,92,112,127,3,34.1,33.8,
2021-22,27,NYK,NBA,C,25,11,562,.533,.561,.000,.533,.700,.581,.500,.050,116,105,0,100,90,103,201,13,0.2,2.1,
2022-23,28,2TM,NBA,C,17,4,195,.361,.353,.500,.375,.667,.424,.333,.056,76,64,139,69,85,73,125,14,-12.2,-13.0,
2022-23,28,DET,NBA,C,14,3,152,.400,.393,.500,.417,.700,.465,.333,.067,84,72,139,76,90,80,125,17,-7.7,-8.0,
2022-23,28,BRK,NBA,C,3,1,43,.167,.167,,.167,.500,.218,.333,.000,35,30,,31,64,38,125,0,-4.5,-5.0,
2023-24,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,467,223,10281,.546,.548,.200,.547,.655,.573,.355,.006,118,109,56,106,86,104,133,2,171.8,137.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),PHI (3 Yrs),,171,140,4840,.505,.506,.333,.506,.610,.532,.367,.002,112,103,94,101,81,99,134,1,13.7,-25.1,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,138,9,2182,.635,.637,.333,.636,.724,.660,.339,.006,138,122,93,121,94,117,131,1,119.1,122.7,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,89,52,2109,.597,.610,.000,.597,.710,.625,.353,.021,129,115,0,111,91,110,143,5,34.3,35.9,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,52,18,955,.552,.555,.000,.552,.724,.585,.318,.004,120,110,0,107,94,106,121,1,16.9,17.1,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,14,3,152,.400,.393,.500,.417,.700,.465,.333,.067,84,72,139,76,90,80,125,17,-7.7,-8.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,3,1,43,.167,.167,,.167,.500,.218,.333,.000,35,30,,31,64,38,125,0,-4.5,-5.0,
