0
2014-15 NBA 2.1 (8th)
2015-16 NBA 2.2 (8th)
2018-19 NBA 2.3 (2nd)
2019-20 NBA 1.9 (15th)
Active 2.1 (5th)
Career 2.1 (60th)
Career NBA 2.1 (53rd)
