Season,Team,Lg,Salary
2017-18,Golden State Warriors,NBA,"$815,615"
2018-19,Golden State Warriors,NBA,"$1,378,242"
2019-20,Memphis Grizzlies,NBA,"$1,620,564"
2019-20,Cleveland Cavaliers,NBA,"$250,000"
2020-21,Los Angeles Lakers,NBA,"$580,062"
2020-21,Washington Wizards,NBA,"$221,996"
2020-21,Golden State Warriors,NBA,< $Minimum
2021-22,Chicago Bulls,NBA,"$102,831"
Career,(may be incomplete),,"$4,969,310"
