Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2012-13,22,OKC,NBA,PG,11.0,9.0,368.0,57.0,119.0,0.479,13.0,43.0,0.302,44.0,76.0,0.579,0.534,26.0,29.0,0.897,4.0,50.0,54.0,40.0,5.0,6.0,21.0,34.0,153.0,0.0,
2013-14,23,OKC,NBA,PG,19.0,4.0,531.0,75.0,161.0,0.466,21.0,53.0,0.396,54.0,108.0,0.5,0.531,39.0,44.0,0.886,13.0,59.0,72.0,46.0,5.0,4.0,38.0,49.0,210.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,25,DET,NBA,PG,4.0,4.0,147.0,25.0,55.0,0.455,3.0,18.0,0.167,22.0,37.0,0.595,0.482,4.0,4.0,1.0,2.0,11.0,13.0,37.0,6.0,2.0,10.0,10.0,57.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,DET,NBA,PG,4.0,4.0,108.0,28.0,65.0,0.431,9.0,21.0,0.429,19.0,44.0,0.432,0.5,6.0,7.0,0.857,5.0,8.0,13.0,28.0,3.0,0.0,5.0,12.0,71.0,0.0,
2019-20,29,LAC,NBA,PG,12.0,1.0,170.0,21.0,48.0,0.438,17.0,32.0,0.531,4.0,16.0,0.25,0.615,0.0,0.0,,2.0,19.0,21.0,11.0,2.0,1.0,5.0,18.0,59.0,0.0,
2020-21,30,LAC,NBA,SG,19.0,17.0,622.0,122.0,252.0,0.484,58.0,142.0,0.408,64.0,110.0,0.582,0.599,36.0,41.0,0.878,7.0,53.0,60.0,65.0,18.0,3.0,28.0,49.0,338.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,32,DEN,NBA,PG,6.0,0.0,18.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,
2023-24,33,DEN,NBA,PG,12.0,0.0,117.0,16.0,48.0,0.333,8.0,23.0,0.348,8.0,25.0,0.32,0.417,2.0,2.0,1.0,2.0,13.0,15.0,12.0,2.0,1.0,8.0,12.0,42.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,87.0,39.0,2081.0,345.0,750.0,0.46,130.0,334.0,0.389,215.0,416.0,0.517,0.547,113.0,127.0,0.89,35.0,215.0,250.0,241.0,42.0,17.0,116.0,184.0,933.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,37.0,1961.0,325.0,707.0,0.46,123.0,315.0,0.389,203.0,392.0,0.517,0.547,107.0,120.0,0.89,33.0,203.0,236.0,227.0,40.0,16.0,109.0,173.0,879.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,31.0,18.0,792.0,143.0,300.0,0.477,75.0,174.0,0.431,68.0,126.0,0.54,0.602,36.0,41.0,0.878,9.0,72.0,81.0,76.0,20.0,4.0,33.0,67.0,397.0,0.0,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,30.0,13.0,899.0,132.0,280.0,0.471,34.0,96.0,0.354,98.0,184.0,0.533,0.532,65.0,73.0,0.89,17.0,109.0,126.0,86.0,10.0,10.0,59.0,83.0,363.0,0.0,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,18.0,0.0,135.0,17.0,50.0,0.34,9.0,25.0,0.36,8.0,25.0,0.32,0.43,2.0,2.0,1.0,2.0,15.0,17.0,14.0,3.0,1.0,9.0,12.0,45.0,0.0,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,8.0,8.0,255.0,53.0,120.0,0.442,12.0,39.0,0.308,41.0,81.0,0.506,0.492,10.0,11.0,0.909,7.0,19.0,26.0,65.0,9.0,2.0,15.0,22.0,128.0,0.0,
