Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2005-06,20,NOK,NBA,PG,78,78,2808,5.2,12.1,.430,0.6,2.3,.282,4.6,9.9,.464,.456,5.1,6.0,.847,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1,ROY-1
2006-07,21,NOK,NBA,PG,64,64,2353,5.8,13.3,.437,0.8,2.2,.350,5.1,11.1,.455,.466,4.5,5.5,.818,0.8,3.5,4.3,8.7,1.8,0.0,2.5,2.4,16.9,
2007-08,22,NOH,NBA,PG,80,80,3006,7.5,15.5,.488,1.1,3.0,.369,6.4,12.5,.516,.524,4.0,4.7,.851,0.7,3.1,3.8,11.1,2.6,0.0,2.4,2.2,20.2,"MVP-2,DPOY-7,AS,NBA1,DEF2"
2008-09,23,NOH,NBA,PG,78,78,3002,7.6,15.0,.503,0.8,2.1,.364,6.8,12.9,.525,.528,5.5,6.3,.868,0.8,4.4,5.2,10.3,2.6,0.1,2.8,2.5,21.4,"MVP-5,DPOY-6,AS,NBA2,DEF1"
2009-10,24,NOH,NBA,PG,45,45,1712,6.6,13.4,.493,1.1,2.7,.409,5.5,10.7,.514,.534,3.4,4.0,.847,0.4,3.6,4.0,10.1,2.0,0.2,2.4,2.5,17.7,AS
2010-11,25,NOH,NBA,PG,80,80,2880,5.4,11.6,.463,0.9,2.3,.388,4.5,9.3,.482,.502,4.2,4.8,.878,0.5,3.6,4.1,9.8,2.3,0.1,2.2,2.4,15.8,"MVP-13,DPOY-12,AS,NBA3,DEF2"
2011-12,26,LAC,NBA,PG,60,60,2181,7.0,14.7,.478,1.3,3.5,.371,5.7,11.2,.511,.522,4.3,5.0,.861,0.7,2.8,3.5,9.0,2.5,0.1,2.0,2.3,19.6,"MVP-3,DPOY-12,AS,NBA1,DEF1"
2012-13,27,LAC,NBA,PG,70,70,2335,6.4,13.2,.481,1.2,3.6,.328,5.2,9.6,.538,.526,4.4,5.0,.885,0.8,3.2,4.0,10.5,2.6,0.2,2.5,2.2,18.3,"MVP-4,DPOY-11,AS,NBA1,DEF1"
2013-14,28,LAC,NBA,PG,62,62,2171,6.7,14.4,.467,1.3,3.5,.368,5.4,10.9,.498,.511,4.9,5.7,.855,0.6,3.8,4.4,11.0,2.6,0.1,2.4,2.6,19.6,"MVP-7,DPOY-13,AS,NBA1,DEF1"
2014-15,29,LAC,NBA,PG,82,82,2857,7.2,14.7,.485,1.8,4.4,.398,5.4,10.3,.523,.545,3.6,4.0,.900,0.7,4.1,4.7,10.6,2.0,0.2,2.4,2.6,19.7,"MVP-6,DPOY-15,AS,NBA2,DEF1"
2015-16,30,LAC,NBA,PG,74,74,2420,7.7,16.6,.462,1.8,4.9,.371,5.8,11.7,.501,.517,4.4,4.9,.896,0.6,4.0,4.6,11.0,2.3,0.2,2.9,2.8,21.5,"MVP-6,DPOY-13,AS,NBA2,DEF1"
2016-17,31,LAC,NBA,PG,61,61,1921,7.0,14.7,.476,2.3,5.7,.411,4.7,9.1,.518,.555,4.3,4.9,.892,0.7,4.9,5.7,10.6,2.2,0.1,2.8,2.7,20.7,DEF1
2017-18,32,HOU,NBA,PG,58,58,1847,7.2,15.6,.460,2.8,7.4,.380,4.3,8.2,.532,.550,4.0,4.3,.919,0.7,5.4,6.1,8.9,1.9,0.3,2.5,2.7,21.1,
2018-19,33,HOU,NBA,PG,58,58,1857,5.9,14.0,.419,2.5,6.9,.358,3.4,7.1,.479,.508,3.4,3.9,.862,0.7,4.4,5.1,9.2,2.2,0.3,2.9,2.8,17.6,
2019-20,34,OKC,NBA,PG,70,70,2208,7.1,14.5,.489,1.8,5.0,.365,5.3,9.5,.554,.552,4.1,4.5,.907,0.4,5.3,5.7,7.7,1.8,0.2,2.6,2.6,20.1,"MVP-7,AS,NBA2"
2020-21,35,PHO,NBA,PG,70,70,2199,7.2,14.4,.499,1.7,4.2,.395,5.5,10.2,.543,.557,2.8,3.0,.934,0.4,4.7,5.1,10.2,1.6,0.3,2.6,2.7,18.8,"MVP-5,AS,NBA2"
2021-22,36,PHO,NBA,PG,65,65,2139,6.1,12.4,.493,1.1,3.3,.317,5.0,9.0,.559,.536,2.8,3.4,.837,0.4,4.4,4.8,11.8,2.0,0.3,2.6,2.3,16.1,"MVP-9,AS,NBA3"
2022-23,37,PHO,NBA,PG,59,59,1889,5.6,12.7,.440,1.9,5.0,.375,3.7,7.8,.482,.513,2.5,3.0,.831,0.5,4.3,4.8,10.0,1.7,0.4,2.2,2.4,15.6,
2023-24,38,GSW,NBA,PG,58,18,1531,4.8,11.0,.441,1.8,4.9,.371,3.0,6.0,.498,.525,1.0,1.2,.827,0.4,4.9,5.3,9.2,1.6,0.1,1.8,2.5,12.5,
2024-25,39,SAS,NBA,PG,82,82,2292,3.9,9.2,.427,2.2,5.8,.377,1.7,3.3,.514,.547,1.3,1.4,.924,0.5,4.1,4.6,9.5,1.6,0.3,2.0,2.4,11.4,
2025-26,40,LAC,NBA,PG,9,0,114,2.2,8.5,.259,1.9,6.3,.300,0.3,2.2,.143,.370,0.3,0.3,1.000,1.6,3.5,5.1,9.2,2.8,0.0,2.2,4.7,6.6,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
21 Yrs,21 Yrs,21 Yrs,21 Yrs,,1363,1314,45722,6.4,13.7,.469,1.5,4.0,.370,5.0,9.7,.510,.523,3.8,4.4,.871,0.6,4.1,4.7,9.9,2.1,0.2,2.4,2.5,18.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (7 Yrs),LAC (7 Yrs),LAC (7 Yrs),LAC (7 Yrs),,418,409,13999,7.0,14.7,.474,1.6,4.3,.377,5.4,10.4,.514,.529,4.3,4.8,.881,0.7,3.8,4.5,10.4,2.3,0.1,2.5,2.5,19.8,
NOK (6 Yrs),NOK (6 Yrs),NOK (6 Yrs),NOK (6 Yrs),,425,425,15761,6.4,13.5,.471,0.9,2.4,.359,5.5,11.1,.495,.503,4.5,5.3,.853,0.7,3.8,4.5,9.7,2.3,0.1,2.4,2.5,18.1,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,194,194,6227,6.3,13.2,.480,1.5,4.2,.366,4.8,9.0,.532,.538,2.7,3.1,.867,0.4,4.5,4.9,10.7,1.8,0.4,2.4,2.5,16.9,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,116,116,3704,6.5,14.8,.441,2.6,7.1,.369,3.9,7.6,.508,.530,3.7,4.1,.892,0.7,4.9,5.6,9.0,2.0,0.3,2.7,2.8,19.3,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,82,82,2292,3.9,9.2,.427,2.2,5.8,.377,1.7,3.3,.514,.547,1.3,1.4,.924,0.5,4.1,4.6,9.5,1.6,0.3,2.0,2.4,11.4,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,70,70,2208,7.1,14.5,.489,1.8,5.0,.365,5.3,9.5,.554,.552,4.1,4.5,.907,0.4,5.3,5.7,7.7,1.8,0.2,2.6,2.6,20.1,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,58,18,1531,4.8,11.0,.441,1.8,4.9,.371,3.0,6.0,.498,.525,1.0,1.2,.827,0.4,4.9,5.3,9.2,1.6,0.1,1.8,2.5,12.5,
