Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2007-08,22,NOH,NBA,PG,12.0,12.0,486.0,30.7,0.565,0.095,0.357,3.7,9.8,6.8,50.1,3.2,0.4,7.9,27.8,2.4,0.5,2.9,0.289,8.2,3.1,11.3,1.6,
2008-09,23,NOH,NBA,PG,5.0,5.0,201.0,16.1,0.505,0.219,0.288,2.3,11.4,6.7,60.2,2.1,0.0,22.6,25.1,0.0,-0.1,-0.1,-0.035,2.8,-1.3,1.5,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,25,NOH,NBA,PG,6.0,6.0,250.0,28.9,0.67,0.247,0.636,1.6,18.6,10.3,53.5,2.5,0.0,18.2,24.1,1.1,0.1,1.3,0.242,8.0,2.5,10.5,0.8,
2011-12,26,LAC,NBA,PG,11.0,11.0,423.0,20.0,0.525,0.238,0.287,1.8,14.5,8.1,37.7,3.8,0.2,18.9,26.0,0.5,0.4,0.9,0.103,2.6,1.1,3.7,0.6,
2012-13,27,LAC,NBA,PG,6.0,6.0,224.0,29.2,0.633,0.207,0.402,1.8,11.6,6.9,33.0,2.7,0.0,7.7,25.4,1.2,0.0,1.2,0.267,8.3,1.4,9.7,0.7,
2013-14,28,LAC,NBA,PG,13.0,13.0,472.0,23.6,0.583,0.355,0.269,2.8,10.8,6.7,45.4,3.9,0.0,15.0,23.9,1.5,0.5,1.9,0.195,6.4,2.4,8.8,1.3,
2014-15,29,LAC,NBA,PG,12.0,12.0,445.0,25.7,0.627,0.344,0.27,1.7,10.7,6.3,39.1,2.4,0.6,11.0,23.2,2.0,0.3,2.3,0.248,7.2,1.5,8.6,1.2,
2015-16,30,LAC,NBA,PG,4.0,4.0,125.0,33.2,0.575,0.263,0.197,3.2,9.4,6.3,48.5,3.7,0.0,4.6,30.9,0.7,0.2,0.8,0.322,9.1,4.9,14.0,0.5,
2016-17,31,LAC,NBA,PG,7.0,7.0,260.0,27.8,0.592,0.281,0.244,1.9,15.6,8.6,52.9,2.5,0.4,11.3,31.2,1.0,0.4,1.3,0.246,8.0,2.3,10.4,0.8,
2017-18,32,HOU,NBA,PG,15.0,15.0,517.0,22.8,0.565,0.385,0.206,1.9,17.4,9.5,30.8,2.9,0.7,9.1,26.7,1.4,0.7,2.1,0.193,4.2,2.5,6.6,1.1,
2018-19,33,HOU,NBA,PG,11.0,11.0,397.0,17.6,0.557,0.426,0.304,4.1,15.4,9.9,25.1,3.0,1.6,18.1,22.9,0.6,0.5,1.1,0.131,0.7,1.7,2.5,0.4,
2019-20,34,OKC,NBA,PG,7.0,7.0,261.0,19.3,0.604,0.384,0.232,1.2,18.9,10.4,26.1,2.0,1.4,15.7,24.2,0.4,0.4,0.8,0.141,1.9,2.2,4.1,0.4,
2020-21,35,PHO,NBA,PG,20.0,20.0,683.0,20.7,0.584,0.217,0.217,1.6,9.4,5.7,39.5,1.7,0.4,11.6,24.8,1.7,0.9,2.5,0.178,4.3,0.7,5.0,1.2,
2021-22,36,PHO,NBA,PG,13.0,13.0,448.0,22.8,0.666,0.316,0.239,1.9,12.1,7.2,36.4,2.2,0.4,15.3,20.8,1.6,0.2,1.8,0.196,3.7,1.2,4.9,0.8,
2022-23,37,PHO,NBA,PG,7.0,7.0,250.0,14.7,0.469,0.308,0.044,2.4,13.7,8.2,27.9,2.4,1.7,7.0,17.5,0.2,0.1,0.3,0.064,0.2,0.7,0.8,0.2,
15 Yrs,15 Yrs,15 Yrs,15 Yrs,,149.0,149.0,5442.0,23.2,0.583,0.286,0.269,2.2,13.0,7.7,39.5,2.7,0.5,12.8,24.7,16.1,5.1,21.2,0.187,4.9,1.7,6.6,11.9,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,2995.0,23.2,0.583,0.286,0.269,2.2,13.0,7.7,39.5,2.7,0.5,12.8,24.7,8.9,2.8,11.7,0.187,4.9,1.7,6.6,6.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),,53.0,53.0,1949.0,25.1,0.588,0.294,0.277,2.1,12.2,7.2,42.1,3.2,0.2,12.8,25.8,6.8,1.7,8.5,0.21,6.4,1.9,8.3,5.1,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,40.0,40.0,1381.0,20.3,0.59,0.26,0.194,1.8,11.1,6.6,36.4,2.0,0.6,12.0,22.2,3.5,1.2,4.7,0.163,3.3,0.9,4.2,2.2,
NOH (3 Yrs),NOH (3 Yrs),NOH (3 Yrs),NOH (3 Yrs),,23.0,23.0,937.0,27.1,0.577,0.151,0.402,2.9,12.5,7.7,53.2,2.8,0.2,13.5,26.2,3.5,0.6,4.0,0.207,7.0,2.0,9.0,2.6,
HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),HOU (2 Yrs),,26.0,26.0,914.0,20.6,0.562,0.4,0.242,2.9,16.5,9.7,28.3,3.0,1.1,12.7,25.1,1.9,1.2,3.2,0.166,2.7,2.1,4.8,1.6,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,7.0,7.0,261.0,19.3,0.604,0.384,0.232,1.2,18.9,10.4,26.1,2.0,1.4,15.7,24.2,0.4,0.4,0.8,0.141,1.9,2.2,4.1,0.4,
