"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2006-07,20,CHI,NBA,EC1,MIA,W (4-0),4.0,5.3,1.0,0.8,0.5,0.3,0.5,1.0,6.0,0.167,0.0,0.0,,1.0,6.0,0.167,0.167,2.0,3.0,0.667,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,
2006-07,20,CHI,NBA,ECS,DET,L (2-4),6.0,16.7,7.8,5.2,0.7,1.5,0.5,15.0,35.0,0.429,0.0,0.0,,15.0,35.0,0.429,0.429,17.0,27.0,0.63,11.0,20.0,31.0,4.0,9.0,3.0,14.0,20.0,47.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,22,CHI,NBA,EC1,BOS,L (3-4),7.0,27.9,9.6,6.3,0.9,1.0,2.9,28.0,64.0,0.438,0.0,1.0,0.0,28.0,63.0,0.444,0.438,11.0,14.0,0.786,8.0,36.0,44.0,6.0,7.0,20.0,11.0,23.0,67.0,
2009-10,23,CHA,NBA,EC1,ORL,L (0-4),4.0,17.0,8.8,5.5,0.5,0.5,0.5,15.0,24.0,0.625,0.0,0.0,,15.0,24.0,0.625,0.625,5.0,6.0,0.833,6.0,16.0,22.0,2.0,2.0,2.0,4.0,9.0,35.0,
3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),1-3,21.0,18.3,7.3,4.8,0.7,0.9,1.3,59.0,129.0,0.457,0.0,1.0,0.0,59.0,128.0,0.461,0.457,35.0,50.0,0.7,26.0,74.0,100.0,14.0,19.0,27.0,30.0,55.0,153.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),1-2,15.0,18.9,7.1,4.6,0.7,0.7,1.6,44.0,94.0,0.468,0.0,1.0,0.0,44.0,93.0,0.473,0.468,18.0,23.0,0.783,15.0,54.0,69.0,10.0,10.0,24.0,16.0,35.0,106.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,6.0,16.7,7.8,5.2,0.7,1.5,0.5,15.0,35.0,0.429,0.0,0.0,,15.0,35.0,0.429,0.429,17.0,27.0,0.63,11.0,20.0,31.0,4.0,9.0,3.0,14.0,20.0,47.0,
