Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2002-03,22,HOU,NBA,SF,14.0,1.0,77.0,5.1,14.5,0.355,0.9,4.7,0.2,4.2,9.8,0.429,0.387,2.3,4.7,0.5,1.4,3.7,5.1,1.4,0.9,0.9,2.8,6.1,13.6,
2003-04,23,HOU,NBA,SF,45.0,3.0,516.0,3.3,9.2,0.356,1.6,4.4,0.365,1.7,4.8,0.348,0.443,1.5,2.0,0.724,0.6,4.3,4.9,2.1,1.0,1.0,1.6,5.0,9.6,
2004-05,24,2TM,NBA,SF,71.0,6.0,1341.0,4.3,11.0,0.392,2.0,5.3,0.383,2.3,5.8,0.4,0.483,2.6,3.1,0.829,0.6,4.2,4.9,2.0,0.8,0.4,2.0,4.9,13.3,
2004-05,24,HOU,NBA,SF,16.0,2.0,204.0,2.6,7.6,0.349,1.8,3.7,0.476,0.9,3.9,0.227,0.465,1.6,2.1,0.75,0.7,4.6,5.3,1.6,0.2,0.0,0.9,5.3,8.6,
2004-05,24,NOH,NBA,PF,55.0,4.0,1137.0,4.6,11.7,0.397,2.1,5.5,0.371,2.6,6.1,0.42,0.485,2.8,3.3,0.838,0.6,4.2,4.8,2.1,0.9,0.5,2.2,4.8,14.1,
2005-06,25,2TM,NBA,SF,36.0,13.0,502.0,3.9,11.2,0.346,1.4,5.1,0.268,2.5,6.1,0.412,0.407,2.2,3.2,0.682,0.6,3.7,4.3,1.9,1.1,0.4,1.7,4.7,11.3,
2005-06,25,NOK,NBA,PF,25.0,13.0,405.0,3.7,11.0,0.339,1.5,5.1,0.298,2.2,6.0,0.373,0.407,2.2,3.2,0.694,0.4,4.0,4.4,2.0,1.2,0.4,1.8,4.6,11.2,
2005-06,25,NJN,NBA,SF,11.0,0.0,97.0,4.5,11.9,0.375,0.7,5.2,0.143,3.7,6.7,0.556,0.406,1.9,3.0,0.625,1.5,2.6,4.1,1.9,1.1,0.0,1.5,4.8,11.5,
2006-07,26,NJN,NBA,SF,76.0,1.0,1532.0,5.3,11.6,0.457,2.6,6.2,0.423,2.7,5.4,0.496,0.57,3.1,3.9,0.805,0.6,5.3,5.9,1.4,0.7,0.6,1.6,4.3,16.4,
2007-08,27,NJN,NBA,PF,75.0,1.0,1660.0,5.3,13.2,0.402,2.0,5.7,0.359,3.3,7.5,0.435,0.479,3.3,4.3,0.786,1.2,4.4,5.6,1.9,1.0,0.5,1.8,3.9,16.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,317.0,25.0,5628.0,4.8,11.7,0.406,2.1,5.5,0.375,2.7,6.2,0.433,0.494,2.8,3.6,0.784,0.8,4.5,5.3,1.8,0.9,0.5,1.8,4.5,14.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),NJN (3 Yrs),,162.0,2.0,3289.0,5.3,12.4,0.425,2.3,5.9,0.384,3.0,6.5,0.462,0.517,3.2,4.0,0.791,1.0,4.8,5.7,1.7,0.8,0.5,1.7,4.1,16.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,75.0,6.0,797.0,3.3,9.3,0.354,1.6,4.2,0.372,1.7,5.1,0.339,0.439,1.6,2.3,0.686,0.7,4.3,5.0,1.9,0.8,0.7,1.5,5.2,9.8,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,80.0,17.0,1542.0,4.4,11.5,0.382,1.9,5.4,0.353,2.5,6.1,0.408,0.465,2.6,3.3,0.801,0.6,4.1,4.7,2.0,1.0,0.5,2.1,4.8,13.3,
