Highlight,Unnamed: 1,In Stathead
"Career high, Points",21.0,View full stats from top 20 games
"Career high, Rebounds",8.0,View full stats from top 20 games
"Career high, Assists",3.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Blocks",3.0,View full stats from top 20 games
"Career high, Game Score",16.9,View full stats from top 20 games
