Season,Team,Lg,Salary
2022-23,Indiana Pacers,NBA,(TW)
2023-24,Indiana Pacers,NBA,"$1,100,000"
2023-24,Indiana Pacers,NBA,(TW)
2024-25,Brooklyn Nets,NBA,(TW)
Career,(may be incomplete),,"$1,100,000"
