"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2018-19,21,LAC,NBA,C,4.0,3.0,39.0,0.5,0.5,0.5,0.667,0.518,0.167,0.0,109.0,96.0,95.0,87.0,92.0,64.0,0.0,
2019-20,22,LAC,NBA,C,13.0,13.0,320.0,0.564,0.564,0.564,0.811,0.626,0.474,0.0,123.0,108.0,107.0,105.0,111.0,182.0,0.0,
2020-21,23,LAC,NBA,C,17.0,7.0,301.0,0.596,0.596,0.596,0.796,0.681,0.86,0.0,128.0,112.0,111.0,102.0,119.0,348.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
2022-23,25,LAC,NBA,C,5.0,5.0,130.0,0.567,0.567,0.567,0.75,0.621,0.533,0.0,119.0,103.0,104.0,96.0,107.0,200.0,0.0,
2023-24,26,LAC,NBA,C,6.0,6.0,192.0,0.6,0.6,0.6,0.65,0.615,0.286,0.0,126.0,110.0,110.0,83.0,106.0,117.0,0.0,
2024-25,27,LAC,NBA,C,7.0,7.0,256.0,0.659,0.659,0.659,0.538,0.653,0.317,0.0,141.0,121.0,121.0,69.0,113.0,131.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,52.0,41.0,1238.0,0.597,0.597,0.597,0.728,0.635,0.451,0.0,128.0,111.0,111.0,94.0,111.0,179.0,0.0,
