Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2009-10,20,OKC,NBA,PF,13.0,0.0,4.2,0.5,1.5,0.368,0.0,0.0,,0.5,1.5,0.368,0.368,0.0,0.0,,0.2,0.5,0.8,0.1,0.2,0.0,0.3,1.0,1.1,
2010-11,21,OKC,NBA,PF,13.0,0.0,6.5,0.7,2.2,0.321,0.0,0.0,,0.7,2.2,0.321,0.321,0.5,1.1,0.5,0.5,1.4,1.8,0.0,0.2,0.2,0.6,0.8,1.9,
2011-12,22,CHA,NBA,C,65.0,25.0,22.5,3.9,9.1,0.425,0.2,0.8,0.235,3.7,8.3,0.443,0.435,1.4,1.7,0.821,1.5,3.6,5.0,0.9,0.3,0.8,1.1,2.1,9.3,
2012-13,23,CHA,NBA,PF,53.0,41.0,26.9,4.1,10.6,0.385,1.2,3.9,0.317,2.8,6.7,0.425,0.444,1.2,1.9,0.646,1.3,5.0,6.4,1.5,0.6,0.6,1.4,2.1,10.6,
2013-14,24,2TM,NBA,C,45.0,0.0,9.2,1.6,3.7,0.442,0.7,2.0,0.371,0.9,1.7,0.526,0.542,0.2,0.4,0.5,0.5,1.5,2.0,0.3,0.3,0.2,0.6,1.4,4.2,
2013-14,24,LAC,NBA,C,27.0,0.0,6.2,1.0,2.4,0.406,0.5,1.4,0.333,0.5,0.9,0.52,0.508,0.1,0.2,0.333,0.3,0.9,1.2,0.2,0.2,0.1,0.5,1.2,2.5,
2013-14,24,PHI,NBA,C,18.0,0.0,13.7,2.6,5.6,0.465,1.1,2.8,0.4,1.5,2.8,0.529,0.564,0.4,0.8,0.571,0.9,2.4,3.3,0.4,0.5,0.4,0.8,1.7,6.8,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,189.0,66.0,18.2,2.9,7.2,0.408,0.6,1.8,0.319,2.4,5.4,0.438,0.448,0.9,1.3,0.706,1.1,3.1,4.2,0.8,0.4,0.5,1.0,1.8,7.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),,118.0,66.0,24.5,4.0,9.8,0.406,0.7,2.2,0.301,3.3,7.6,0.436,0.439,1.3,1.8,0.739,1.4,4.2,5.6,1.2,0.5,0.7,1.3,2.1,9.9,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,26.0,0.0,5.3,0.6,1.8,0.34,0.0,0.0,,0.6,1.8,0.34,0.34,0.3,0.5,0.5,0.3,1.0,1.3,0.0,0.2,0.1,0.5,0.9,1.5,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,27.0,0.0,6.2,1.0,2.4,0.406,0.5,1.4,0.333,0.5,0.9,0.52,0.508,0.1,0.2,0.333,0.3,0.9,1.2,0.2,0.2,0.1,0.5,1.2,2.5,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,18.0,0.0,13.7,2.6,5.6,0.465,1.1,2.8,0.4,1.5,2.8,0.529,0.564,0.4,0.8,0.571,0.9,2.4,3.3,0.4,0.5,0.4,0.8,1.7,6.8,
