0
2011-12 NBA 1.8 (8th)
2012-13 NBA 1.8 (10th)
2014-15 NBA 1.5 (17th)
2015-16 NBA 1.6 (13th)
2020-21 NBA 1.1 (19th)
2022-23 NBA 1.4 (11th)
Active 1.3 (13th)
