"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2018-19,18.0,FLORIDA,36,855,111,236,23,63,45,70,68,229,45,38,12,48,84,290,0.47,0.365,0.643,23.8,8.1,6.4,1.3
2019-20,19.0,FLORIDA,31,970,166,305,30,79,73,95,54,221,49,38,10,53,88,435,0.544,0.38,0.768,31.3,14.0,7.1,1.6
2020-21,20.0,FLORIDA,4,81,25,39,3,7,11,14,2,18,5,4,0,11,6,64,0.641,0.429,0.786,20.3,16.0,4.5,1.3
2021-22,21.0,FLORIDA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0
2022-23,22.0,KANSASST,36,1228,236,457,47,116,108,151,54,245,77,37,7,106,87,627,0.516,0.405,0.715,34.1,17.4,6.8,2.1
Career,,,108,3134,538,1037,103,265,237,330,178,713,176,117,29,218,265,1416,0.519,0.389,0.718,29.0,13.1,6.6,1.6
