"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2018-19,23,ORL,NBA,PF,5.0,5.0,164.0,0.468,0.5,0.4,0.532,0.526,0.54,0.306,0.323,102.0,96.0,113.0,102.0,69.0,97.0,118.0,90.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,25,DEN,NBA,PF,10.0,10.0,299.0,0.434,0.447,0.391,0.48,0.64,0.505,0.253,0.232,93.0,84.0,107.0,89.0,82.0,88.0,102.0,59.0,
2021-22,26,DEN,NBA,PF,5.0,5.0,160.0,0.426,0.513,0.2,0.454,0.714,0.52,0.519,0.278,92.0,96.0,57.0,85.0,92.0,92.0,209.0,70.0,
2022-23,27,DEN,NBA,PF,20.0,20.0,713.0,0.518,0.557,0.391,0.564,0.652,0.588,0.354,0.236,109.0,102.0,108.0,103.0,83.0,101.0,133.0,61.0,
2023-24,28,DEN,NBA,PF,12.0,12.0,445.0,0.585,0.637,0.407,0.631,0.821,0.66,0.237,0.229,123.0,117.0,111.0,116.0,105.0,114.0,97.0,58.0,
2024-25,29,DEN,NBA,PF,14.0,14.0,522.0,0.485,0.541,0.379,0.551,0.86,0.601,0.299,0.347,104.0,99.0,105.0,101.0,110.0,104.0,123.0,82.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,66.0,66.0,2303.0,0.498,0.543,0.376,0.549,0.717,0.581,0.315,0.272,106.0,100.0,104.0,101.0,92.0,101.0,125.0,69.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DEN (5 Yrs),DEN (5 Yrs),DEN (5 Yrs),DEN (5 Yrs),,61.0,61.0,2139.0,0.501,0.547,0.373,0.551,0.735,0.585,0.316,0.267,107.0,101.0,103.0,101.0,94.0,101.0,125.0,67.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,5.0,5.0,164.0,0.468,0.5,0.4,0.532,0.526,0.54,0.306,0.323,102.0,96.0,113.0,102.0,69.0,97.0,118.0,90.0,
