Season,Team,Lg,Salary
2020-21,New Orleans Pelicans,NBA,"$3,640,200"
2021-22,New Orleans Pelicans,NBA,"$3,822,240"
2022-23,New Orleans Pelicans,NBA,"$4,004,280"
2023-24,Utah Jazz,NBA,"$5,722,116"
Career,(may be incomplete),,"$17,188,836"
