Season,Team,Lg,Salary
2019-20,Golden State Warriors,NBA,"$1,964,760"
2020-21,Golden State Warriors,NBA,"$2,063,280"
2021-22,Golden State Warriors,NBA,"$2,161,440"
2022-23,Golden State Warriors,NBA,"$3,901,399"
2023-24,Washington Wizards,NBA,"$27,455,357"
2024-25,Washington Wizards,NBA,"$29,651,786"
Career,(may be incomplete),,"$67,198,022"
