Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,21,CLE,NBA,C,8,0,23,5,10,0.5,0,0,5,10,0.5,0.5,3,6,0.5,1,5,6,1,0,1,2,2,13,0,
1 Yr,1 Yr,1 Yr,1 Yr,,8,0,23,5,10,0.5,0,0,5,10,0.5,0.5,3,6,0.5,1,5,6,1,0,1,2,2,13,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,236,51,103,0.5,0,0,51,103,0.5,0.5,31,62,0.5,10,51,62,10,0,10,21,21,133,0,
