Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2012-13,20,DEN,NBA,SG,4.0,4.0,53.0,4.1,11.5,0.353,0.0,5.4,0.0,4.1,6.1,0.667,0.353,4.8,5.4,0.875,0.0,0.0,0.0,2.7,1.4,0.0,4.1,4.1,12.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,26,ORL,NBA,SG,5.0,5.0,175.0,4.9,14.2,0.348,1.6,7.0,0.235,3.3,7.2,0.457,0.406,1.2,1.6,0.75,0.6,2.7,3.3,2.1,1.4,0.0,2.5,2.9,12.8,
2019-20,27,ORL,NBA,SF,5.0,5.0,171.0,4.2,12.0,0.351,2.5,7.4,0.343,1.7,4.6,0.364,0.456,2.5,3.6,0.706,0.6,3.6,4.2,2.7,1.3,0.6,1.9,2.1,13.5,
2020-21,28,BOS,NBA,SF,5.0,5.0,167.0,5.8,13.6,0.429,2.8,6.5,0.433,3.0,7.1,0.424,0.532,2.2,2.6,0.833,1.1,2.8,3.9,1.5,1.3,0.0,1.1,4.3,16.6,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,19.0,19.0,566.0,4.9,13.1,0.374,2.1,6.8,0.308,2.8,6.3,0.444,0.454,2.2,2.9,0.778,0.7,2.7,3.4,2.2,1.3,0.2,2.0,3.2,14.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,10.0,10.0,346.0,4.6,13.1,0.349,2.1,7.2,0.29,2.5,5.9,0.421,0.429,1.9,2.6,0.72,0.6,3.1,3.7,2.4,1.4,0.3,2.2,2.5,13.1,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,5.0,5.0,167.0,5.8,13.6,0.429,2.8,6.5,0.433,3.0,7.1,0.424,0.532,2.2,2.6,0.833,1.1,2.8,3.9,1.5,1.3,0.0,1.1,4.3,16.6,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,4.0,4.0,53.0,4.1,11.5,0.353,0.0,5.4,0.0,4.1,6.1,0.667,0.353,4.8,5.4,0.875,0.0,0.0,0.0,2.7,1.4,0.0,4.1,4.1,12.9,
