Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2004-05,22,SAS,NBA,PG,80,2,1149,8.1,18.3,.444,2.7,6.7,.408,5.4,11.7,.464,.518,3.1,4.2,.753,0.8,3.1,3.9,7.0,1.9,0.5,3.6,4.5,22.1,107,102,
2005-06,23,SAS,NBA,PG,54,3,586,9.8,21.6,.455,2.2,6.5,.343,7.6,15.1,.503,.506,3.6,4.6,.780,1.7,3.1,4.8,8.5,1.3,0.2,4.9,5.1,25.4,104,104,
2006-07,24,SAS,NBA,PG,73,1,948,7.2,19.4,.369,1.9,6.5,.287,5.3,12.9,.410,.417,3.0,3.4,.883,0.6,4.0,4.6,6.9,1.5,0.1,3.2,3.9,19.2,95,103,
2007-08,25,SAC,NBA,PG,65,51,2080,8.0,17.3,.463,1.3,3.3,.387,6.7,13.9,.482,.501,3.0,3.6,.850,0.8,4.5,5.3,6.9,1.4,0.2,3.6,3.4,20.3,105,113,
2008-09,26,SAC,NBA,PG,73,72,2270,7.2,15.6,.461,0.8,2.5,.310,6.4,13.1,.491,.486,2.8,3.4,.820,1.0,3.9,4.9,7.7,1.8,0.3,3.5,4.3,18.0,104,116,
2009-10,27,SAC,NBA,PG,79,41,2477,8.6,17.3,.493,1.5,4.1,.377,7.0,13.2,.530,.538,2.4,2.9,.837,0.8,3.7,4.5,7.7,1.8,0.2,2.8,3.4,21.1,114,112,
2010-11,28,SAC,NBA,PG,79,64,2734,7.6,15.2,.500,1.2,3.4,.357,6.4,11.8,.540,.539,3.6,4.2,.864,0.8,4.1,4.9,7.1,1.7,0.2,2.6,3.3,20.0,118,111,
2011-12,29,MIL,NBA,SG,59,0,1080,6.9,15.7,.440,0.8,2.8,.288,6.1,12.9,.473,.465,1.8,2.6,.709,1.2,3.6,4.8,10.8,1.8,0.0,3.7,3.3,16.5,102,109,
2012-13,30,2TM,NBA,SG,66,9,1457,7.4,16.8,.441,1.2,3.6,.333,6.2,13.2,.471,.477,3.0,3.6,.816,1.2,3.8,5.0,10.7,1.4,0.1,3.8,3.2,19.0,106,111,
2012-13,30,MIL,NBA,SG,39,0,719,8.0,16.8,.475,0.9,3.5,.265,7.1,13.3,.529,.502,1.7,2.3,.727,1.2,4.3,5.5,9.7,1.1,0.1,3.7,2.7,18.5,105,110,
2012-13,30,ORL,NBA,PG,27,9,738,6.8,16.8,.408,1.5,3.7,.396,5.4,13.1,.411,.452,4.2,4.9,.857,1.2,3.2,4.4,11.6,1.8,0.1,3.9,3.6,19.4,106,112,
2013-14,31,2TM,NBA,SG,41,12,643,6.5,14.7,.438,1.6,3.5,.452,4.9,11.3,.434,.492,2.1,2.5,.833,0.8,4.1,4.9,9.6,1.9,0.3,3.9,4.1,16.5,105,111,
2013-14,31,NYK,NBA,SG,31,12,588,6.1,14.5,.425,1.5,3.6,.425,4.6,10.9,.425,.478,1.8,2.2,.833,0.9,4.3,5.2,9.9,2.0,0.3,3.8,4.2,15.6,104,111,
2013-14,31,MEM,NBA,SG,10,0,55,9.7,17.5,.556,1.9,1.9,1.000,7.8,15.5,.500,.611,4.9,5.8,.833,0.0,1.9,1.9,5.8,1.0,1.0,4.9,3.9,26.2,112,109,
2014-15,32,MEM,NBA,PG,79,12,1494,8.6,17.6,.487,0.9,3.4,.268,7.7,14.3,.539,.513,3.0,3.6,.853,0.7,4.3,5.0,7.7,1.6,0.3,3.1,3.1,21.1,108,105,
2015-16,33,2TM,NBA,PG,44,5,707,6.2,14.4,.434,1.1,3.2,.341,5.2,11.2,.461,.472,1.3,1.5,.900,0.6,4.6,5.2,8.4,1.0,0.1,3.8,3.7,14.9,97,109,
2015-16,33,MEM,NBA,PG,8,0,120,8.6,19.7,.435,1.7,4.7,.364,6.9,15.0,.457,.478,1.3,1.3,1.000,0.9,3.0,3.9,11.2,1.3,0.4,4.7,4.7,20.2,99,112,
2015-16,33,MIA,NBA,PG,36,5,587,5.8,13.3,.434,1.0,2.9,.333,4.8,10.4,.462,.470,1.3,1.5,.882,0.5,5.0,5.5,7.9,1.0,0.0,3.7,3.5,13.8,96,108,
2016-17,34,DET,NBA,PG,39,0,560,8.3,17.8,.467,1.0,2.9,.344,7.3,14.9,.491,.495,2.9,3.1,.941,0.5,4.6,5.1,11.8,1.2,0.0,3.2,2.6,20.5,112,110,
2017-18,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,831,272,18185,7.8,16.8,.463,1.3,3.8,.349,6.4,13.0,.496,.502,2.9,3.4,.833,0.9,4.0,4.8,8.1,1.6,0.2,3.3,3.6,19.7,107,110,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
