"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,21,POR,NBA,C,4.0,0.0,9.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
2014-15,22,POR,NBA,C,5.0,0.0,106.0,0.667,0.5,0.769,0.905,0.5,0.891,0.095,0.619,149.0,103.0,220.0,182.0,67.0,167.0,35.0,231.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,24,POR,NBA,PF,3.0,1.0,31.0,0.2,1.0,0.0,0.2,,0.2,0.0,0.8,44.0,199.0,0.0,39.0,,36.0,0.0,253.0,
2017-18,25,POR,NBA,C,2.0,0.0,8.0,1.0,1.0,,1.0,,1.0,0.0,0.0,217.0,196.0,,192.0,,180.0,0.0,0.0,
2018-19,26,POR,NBA,C,11.0,2.0,170.0,0.523,0.625,0.424,0.631,0.333,0.616,0.138,0.508,114.0,120.0,119.0,120.0,43.0,110.0,54.0,141.0,
2019-20,27,MIA,NBA,C,3.0,2.0,31.0,0.625,0.75,0.5,0.75,1.0,0.788,0.25,0.5,136.0,143.0,140.0,142.0,129.0,140.0,96.0,130.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,30,MIL,NBA,C,2.0,0.0,5.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,30.0,5.0,360.0,0.547,0.615,0.481,0.67,0.462,0.662,0.123,0.509,119.0,120.0,136.0,130.0,60.0,120.0,47.0,154.0,
,,,,,,,,,,,,,,,,,,,,,,,,
POR (5 Yrs),POR (5 Yrs),POR (5 Yrs),POR (5 Yrs),,25.0,3.0,324.0,0.546,0.617,0.48,0.67,0.364,0.658,0.113,0.515,120.0,120.0,136.0,130.0,48.0,119.0,43.0,158.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,3.0,2.0,31.0,0.625,0.75,0.5,0.75,1.0,0.788,0.25,0.5,136.0,143.0,140.0,142.0,129.0,140.0,96.0,130.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,2.0,0.0,5.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
