"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 24_level_0', 'Awards')"
2015-16,24,IND,NBA,PF,1,0,6,1.0,1.0,1.0,,1.0,0.0,0.0,221,204,199,,185,0,0,2.0,1.8,
2016-17,25,IND,NBA,PF,29,0,219,0.442,0.442,0.442,0.724,0.529,0.674,0.0,97,88,86,94.0,96,249,0,-6.2,-2.6,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,30,0,225,0.467,0.467,0.467,0.724,0.545,0.644,0.0,103,93,91,94.0,99,238,0,-4.2,-0.8,
