"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2021-22,22,CHI,NBA,SF,3.0,0.0,37.0,0.294,0.5,0.182,0.353,0.353,0.0,0.647,64.0,94.0,51.0,66.0,62.0,0.0,162.0,
2022-23,23,LAL,NBA,SF,12.0,0.0,124.0,0.357,0.615,0.133,0.393,0.393,0.0,0.536,75.0,112.0,37.0,72.0,68.0,0.0,138.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,15.0,0.0,161.0,0.333,0.579,0.154,0.378,0.378,0.0,0.578,71.0,106.0,43.0,70.0,66.0,0.0,147.0,
,,,,,,,,,,,,,,,,,,,,,,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,12.0,0.0,124.0,0.357,0.615,0.133,0.393,0.393,0.0,0.536,75.0,112.0,37.0,72.0,68.0,0.0,138.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,3.0,0.0,37.0,0.294,0.5,0.182,0.353,0.353,0.0,0.647,64.0,94.0,51.0,66.0,62.0,0.0,162.0,
