Highlight,Unnamed: 1,In Stathead
"Career high, Points",60.0,View full stats from top 20 games
"Career high, Rebounds",12.0,View full stats from top 20 games
"Career high, Assists",16.0,View full stats from top 20 games
"Career high, Steals",8.0,View full stats from top 20 games
"Career high, Blocks",3.0,View full stats from top 20 games
"Career high, Game Score",47.8,View full stats from top 20 games
Triple-Doubles,4.0,View all
