Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2011-12,21,NYK,NBA,PG,1.0,1.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,
2012-13,22,NYK,NBA,SG,12.0,12.0,28.1,3.4,8.3,0.41,1.5,3.5,0.429,1.9,4.8,0.397,0.5,1.0,1.2,0.857,1.5,4.5,6.0,1.3,1.1,0.3,1.2,3.0,9.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,24,CLE,NBA,SG,20.0,16.0,34.8,3.0,8.2,0.36,1.7,4.7,0.355,1.3,3.6,0.366,0.46,1.5,2.0,0.75,1.2,3.8,4.9,1.2,1.3,0.8,0.7,2.5,9.1,
2015-16,25,CLE,NBA,SG,21.0,0.0,17.5,1.2,2.9,0.417,0.6,1.6,0.382,0.6,1.2,0.462,0.525,0.3,0.5,0.636,0.5,1.8,2.2,0.8,0.5,0.1,0.6,1.7,3.3,
2016-17,26,CLE,NBA,SG,17.0,0.0,16.2,1.5,3.5,0.417,0.6,1.5,0.385,0.9,2.0,0.441,0.5,0.8,1.0,0.824,0.4,2.4,2.8,0.9,0.6,0.2,0.4,1.9,4.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,HOU,NBA,SG,8.0,0.0,13.6,1.3,3.3,0.385,1.0,2.8,0.364,0.3,0.5,0.5,0.538,0.1,0.5,0.25,0.1,1.4,1.5,0.3,0.1,0.0,0.4,1.3,3.6,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,79.0,29.0,22.8,2.0,5.2,0.388,1.0,2.8,0.376,1.0,2.5,0.402,0.488,0.8,1.1,0.744,0.7,2.8,3.5,0.9,0.8,0.3,0.6,2.1,5.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),,58.0,16.0,23.1,1.9,4.9,0.384,1.0,2.6,0.366,0.9,2.3,0.405,0.482,0.9,1.2,0.75,0.7,2.6,3.3,1.0,0.8,0.4,0.6,2.0,5.6,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,13.0,13.0,27.4,3.2,7.8,0.402,1.4,3.3,0.419,1.8,4.5,0.39,0.49,0.9,1.1,0.857,1.4,4.2,5.6,1.2,1.1,0.2,1.2,2.9,8.6,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,8.0,0.0,13.6,1.3,3.3,0.385,1.0,2.8,0.364,0.3,0.5,0.5,0.538,0.1,0.5,0.25,0.1,1.4,1.5,0.3,0.1,0.0,0.4,1.3,3.6,
