Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,24.0,BOS,NBA,SG,1,0,26:00,8,12,0.667,5,7,0.714,1,3,0.333,2,5,1,2,0,3,1,22
2022-23,26.0,BOS,NBA,SF,1,0,25:09,16,27,0.593,3,12,0.25,0,0,,5,14,5,2,0,0,0,35
2023-24,27.0,BOS,NBA,SF,1,0,22:14,15,23,0.652,6,12,0.5,0,0,,5,8,3,1,0,1,0,36
2024-25,28.0,BOS,NBA,SF,1,0,6:23,4,5,0.8,0,1,0.0,0,0,,0,0,0,1,0,0,0,8
2024-25,28.0,BOS,NBA,SF,1,0,7:29,2,4,0.5,0,1,0.0,0,0,,1,2,0,0,0,0,0,4
Career,,,NBA,,5,0,87,45,71,0.634,14,33,0.424,1,3,0.333,13,29,9,6,0,4,1,105
