"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2002-03,21,ORL,NBA,EC1,DET,L (3-4),7.0,33.3,14.0,12.7,0.6,0.4,0.9,36.0,90.0,0.4,0.0,3.0,0.0,36.0,87.0,0.414,0.4,26.0,36.0,0.722,28.0,61.0,89.0,4.0,3.0,6.0,12.0,23.0,98.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,24,CLE,NBA,EC1,WAS,W (4-2),6.0,22.8,8.8,9.3,0.5,0.3,0.3,22.0,40.0,0.55,0.0,0.0,,22.0,40.0,0.55,0.55,9.0,9.0,1.0,16.0,40.0,56.0,3.0,2.0,2.0,8.0,21.0,53.0,
2005-06,24,CLE,NBA,ECS,DET,L (3-4),7.0,20.4,7.7,6.0,0.7,0.1,0.0,23.0,45.0,0.511,0.0,0.0,,23.0,45.0,0.511,0.511,8.0,9.0,0.889,15.0,27.0,42.0,5.0,1.0,0.0,10.0,19.0,54.0,
2006-07,25,CLE,NBA,EC1,WAS,W (4-0),4.0,32.8,14.5,10.0,2.8,0.3,0.5,25.0,41.0,0.61,0.0,1.0,0.0,25.0,40.0,0.625,0.61,8.0,9.0,0.889,12.0,28.0,40.0,11.0,1.0,2.0,5.0,14.0,58.0,
2006-07,25,CLE,NBA,ECS,NJN,W (4-2),6.0,34.2,10.7,9.5,0.7,0.5,0.7,28.0,62.0,0.452,0.0,0.0,,28.0,62.0,0.452,0.452,8.0,12.0,0.667,16.0,41.0,57.0,4.0,3.0,4.0,7.0,15.0,64.0,
2006-07,25,CLE,NBA,ECF,DET,W (4-2),6.0,26.7,9.2,5.0,0.7,0.8,0.2,24.0,54.0,0.444,0.0,0.0,,24.0,54.0,0.444,0.444,7.0,10.0,0.7,9.0,21.0,30.0,4.0,5.0,1.0,10.0,19.0,55.0,
2006-07,25,CLE,NBA,FIN,SAS,L (0-4),4.0,27.5,12.8,8.3,0.3,0.3,0.5,22.0,44.0,0.5,0.0,1.0,0.0,22.0,43.0,0.512,0.5,7.0,8.0,0.875,12.0,21.0,33.0,1.0,1.0,2.0,5.0,14.0,51.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,27,SAS,NBA,WC1,DAL,L (1-4),4.0,17.8,7.3,3.8,0.3,0.3,0.3,11.0,33.0,0.333,0.0,2.0,0.0,11.0,31.0,0.355,0.333,7.0,7.0,1.0,5.0,10.0,15.0,1.0,1.0,1.0,3.0,13.0,29.0,
