Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,24,MIL,NBA,SG,6.0,6.0,30.5,3.7,9.2,0.4,1.7,3.5,0.476,2.0,5.7,0.353,0.491,0.0,0.0,,0.5,3.8,4.3,3.5,0.5,0.3,2.0,2.0,9.0,
2017-18,25,MIL,NBA,PG,7.0,5.0,26.6,3.4,7.9,0.436,0.7,2.7,0.263,2.7,5.1,0.528,0.482,1.1,1.4,0.8,0.4,3.0,3.4,2.4,0.1,0.0,1.7,2.0,8.7,
2018-19,26,MIL,NBA,SG,7.0,2.0,28.3,5.0,11.1,0.449,2.0,5.3,0.378,3.0,5.9,0.512,0.538,1.0,1.6,0.636,0.9,4.0,4.9,3.4,0.7,0.1,1.4,2.3,13.0,
2019-20,27,IND,NBA,PG,4.0,4.0,40.0,6.5,16.3,0.4,2.3,6.0,0.375,4.3,10.3,0.415,0.469,6.3,7.0,0.893,0.0,4.3,4.3,10.0,1.0,0.0,2.5,2.5,21.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,30,BOS,NBA,PG,19.0,0.0,24.9,4.3,10.3,0.418,1.7,4.6,0.379,2.6,5.7,0.45,0.503,1.5,1.8,0.829,0.7,2.8,3.5,2.9,0.2,0.3,1.0,1.5,11.9,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,43.0,17.0,27.9,4.4,10.4,0.421,1.7,4.4,0.378,2.7,6.1,0.452,0.5,1.6,2.0,0.821,0.6,3.3,3.9,3.7,0.4,0.2,1.5,1.9,12.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,20.0,13.0,28.4,4.1,9.4,0.431,1.5,3.9,0.377,2.6,5.6,0.468,0.508,0.8,1.1,0.714,0.6,3.6,4.2,3.1,0.5,0.2,1.7,2.1,10.3,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,19.0,0.0,24.9,4.3,10.3,0.418,1.7,4.6,0.379,2.6,5.7,0.45,0.503,1.5,1.8,0.829,0.7,2.8,3.5,2.9,0.2,0.3,1.0,1.5,11.9,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,4.0,4.0,40.0,6.5,16.3,0.4,2.3,6.0,0.375,4.3,10.3,0.415,0.469,6.3,7.0,0.893,0.0,4.3,4.3,10.0,1.0,0.0,2.5,2.5,21.5,
