Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2008-09,20,LAC,NBA,SG,78,65,2677,411,901,.456,131,337,.389,280,564,.496,.529,299,350,.854,45,156,201,215,78,35,164,172,1252,0,ROY-5
2009-10,21,LAC,NBA,SG,62,60,2229,352,784,.449,119,321,.371,233,463,.503,.525,222,299,.742,25,135,160,186,69,14,144,96,1045,0,
2010-11,22,LAC,NBA,SG,56,56,2112,427,949,.450,106,291,.364,321,658,.488,.506,287,348,.825,45,119,164,244,71,18,151,115,1247,0,
2011-12,23,NOH,NBA,SG,9,9,310,63,140,.450,10,40,.250,53,100,.530,.486,49,65,.754,2,23,25,31,13,4,24,20,185,0,
2012-13,24,NOH,NBA,SG,42,40,1264,235,584,.402,56,173,.324,179,411,.436,.450,187,222,.842,10,67,77,137,45,8,117,75,713,0,
2013-14,25,NOP,NBA,SG,64,64,2057,356,817,.436,101,258,.391,255,559,.456,.498,175,223,.785,30,135,165,208,74,12,134,114,988,0,
2014-15,26,NOP,NBA,SG,61,60,2018,285,694,.411,141,315,.448,144,379,.380,.512,107,133,.805,28,131,159,229,50,14,122,145,818,0,
2015-16,27,NOP,NBA,SG,45,44,1481,231,552,.418,113,294,.384,118,258,.457,.521,111,125,.888,10,89,99,121,43,14,73,98,686,0,
2016-17,28,HOU,NBA,SG,75,15,2323,412,1016,.406,246,661,.372,166,355,.468,.527,147,175,.840,29,172,201,188,48,41,121,150,1217,0,6MOY-1
2017-18,29,HOU,NBA,SG,69,30,2154,415,970,.428,218,608,.359,197,362,.544,.540,195,241,.809,25,145,170,154,44,27,130,116,1243,0,6MOY-2
2018-19,30,HOU,NBA,SG,68,53,2158,384,938,.409,216,600,.360,168,338,.497,.525,119,152,.783,17,131,148,129,41,27,90,143,1103,0,
2019-20,31,HOU,NBA,SF,36,15,1016,171,463,.369,96,303,.317,75,160,.469,.473,82,107,.766,9,62,71,54,23,13,43,70,520,0,
2020-21,32,HOU,NBA,SG,27,13,789,159,367,.433,69,210,.329,90,157,.573,.527,94,114,.825,8,50,58,71,14,13,51,44,481,0,
2021-22,33,HOU,NBA,SG,57,46,1669,268,564,.475,124,301,.412,144,263,.548,.585,105,135,.778,15,98,113,154,28,18,107,63,765,0,
2022-23,34,2TM,NBA,SG,69,58,1965,291,653,.446,132,356,.371,159,297,.535,.547,142,173,.821,16,118,134,183,43,25,104,78,856,0,
2022-23,34,HOU,NBA,SG,47,47,1418,210,478,.439,85,245,.347,125,233,.536,.528,110,135,.815,12,85,97,136,30,17,83,45,615,0,
2022-23,34,LAC,NBA,SG,22,11,547,81,175,.463,47,111,.423,34,64,.531,.597,32,38,.842,4,33,37,47,13,8,21,33,241,0,
2023-24,35,PHO,NBA,SG,68,24,1893,274,618,.443,150,397,.378,124,221,.561,.565,51,64,.797,16,106,122,139,66,30,73,79,749,0,
2024-25,36,PHI,NBA,SG,39,13,768,87,204,.426,56,137,.409,31,67,.463,.564,36,48,.750,8,38,46,65,26,12,28,32,266,0,
2025-26,37,PHI,NBA,SG,3,0,21,3,5,.600,2,4,.500,1,1,1.000,.800,0,0,,0,0,0,1,1,0,2,2,8,0,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
18 Yrs,18 Yrs,18 Yrs,18 Yrs,,928,665,28904,4824,11219,.430,2086,5606,.372,2738,5613,.488,.523,2408,2974,.810,338,1775,2113,2509,777,325,1678,1612,14142,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,59,2554,426,991,.430,184,495,.372,242,496,.488,.523,213,263,.810,30,157,187,222,69,29,148,142,1250,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (7 Yrs),HOU (7 Yrs),HOU (7 Yrs),HOU (7 Yrs),,379,219,11527,2019,4796,.421,1054,2928,.360,965,1868,.517,.531,852,1059,.805,115,743,858,886,228,156,625,631,5944,0,
NOP (5 Yrs),NOP (5 Yrs),NOP (5 Yrs),NOP (5 Yrs),,221,217,7130,1170,2787,.420,421,1080,.390,749,1707,.439,.495,629,768,.819,80,445,525,726,225,52,470,452,3390,0,
LAC (4 Yrs),LAC (4 Yrs),LAC (4 Yrs),LAC (4 Yrs),,218,192,7565,1271,2809,.452,403,1060,.380,868,1749,.496,.524,840,1035,.812,119,443,562,692,231,75,480,416,3785,0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,42,13,789,90,209,.431,58,141,.411,32,68,.471,.569,36,48,.750,8,38,46,66,27,12,30,34,274,0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,68,24,1893,274,618,.443,150,397,.378,124,221,.561,.565,51,64,.797,16,106,122,139,66,30,73,79,749,0,
