"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2018-19,21,LAL,NBA,C,43.0,5.0,446.0,0.0,0.0,0.0,41.0,59.0,-11.0,-10.3,17.0,11.0,26.0,3.0,27.0,3.0,57.0,9.0,17.0,
2019-20,22,WAS,NBA,C,45.0,5.0,835.0,0.0,0.0,0.0,3.0,97.0,-4.8,-0.3,14.0,12.0,70.0,24.0,40.0,38.0,137.0,6.0,23.0,
2020-21,23,3TM,NBA,C,45.0,24.0,722.0,0.0,0.0,0.0,15.0,85.0,-8.5,-4.3,13.0,9.0,53.0,14.0,38.0,20.0,125.0,7.0,19.0,
2020-21,23,WAS,NBA,C,25.0,13.0,375.0,0.0,0.0,0.0,0.0,100.0,2.4,4.7,8.0,3.0,36.0,7.0,23.0,14.0,81.0,7.0,11.0,
2020-21,23,BOS,NBA,C,9.0,1.0,61.0,0.0,0.0,0.0,21.0,79.0,-17.5,-18.8,1.0,3.0,4.0,3.0,1.0,1.0,15.0,0.0,2.0,
2020-21,23,ORL,NBA,C,11.0,10.0,286.0,0.0,0.0,0.0,34.0,66.0,-20.8,-12.9,4.0,3.0,13.0,4.0,14.0,5.0,29.0,0.0,6.0,
2021-22,24,ORL,NBA,C,63.0,3.0,960.0,0.0,0.0,0.0,31.0,70.0,-7.8,0.5,19.0,13.0,51.0,18.0,59.0,28.0,222.0,16.0,22.0,
2022-23,25,ORL,NBA,C,57.0,18.0,1109.0,0.0,0.0,0.0,6.0,94.0,-1.5,1.8,20.0,13.0,67.0,19.0,90.0,24.0,197.0,21.0,31.0,
2023-24,26,ORL,NBA,C,80.0,1.0,1415.0,0.0,0.0,0.0,1.0,100.0,2.5,1.1,19.0,34.0,62.0,33.0,112.0,27.0,235.0,36.0,40.0,
2024-25,27,ORL,NBA,C,30.0,1.0,564.0,0.0,0.0,0.0,4.0,96.0,-3.0,-2.9,12.0,17.0,22.0,11.0,50.0,9.0,100.0,14.0,14.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,363.0,57.0,6051.0,0.0,0.0,0.0,12.0,88.0,-3.7,-0.9,114.0,109.0,351.0,122.0,416.0,149.0,1073.0,109.0,166.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,13.0,1367.0,0.0,0.0,0.0,12.0,88.0,-3.7,-0.9,26.0,25.0,79.0,28.0,94.0,34.0,242.0,25.0,37.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ORL (5 Yrs),ORL (5 Yrs),ORL (5 Yrs),ORL (5 Yrs),,241.0,33.0,4334.0,0.0,0.0,0.0,11.0,89.0,-3.1,-0.3,74.0,80.0,215.0,85.0,325.0,93.0,783.0,87.0,113.0,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,70.0,18.0,1210.0,0.0,0.0,0.0,2.0,98.0,-2.6,1.3,22.0,15.0,106.0,31.0,63.0,52.0,218.0,13.0,34.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,43.0,5.0,446.0,0.0,0.0,0.0,41.0,59.0,-11.0,-10.3,17.0,11.0,26.0,3.0,27.0,3.0,57.0,9.0,17.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,9.0,1.0,61.0,0.0,0.0,0.0,21.0,79.0,-17.5,-18.8,1.0,3.0,4.0,3.0,1.0,1.0,15.0,0.0,2.0,
