Highlight,Unnamed: 1,In Stathead
"Career high, Points",25.0,View full stats from top 20 games
"Career high, Rebounds",9.0,View full stats from top 20 games
"Career high, Assists",12.0,View full stats from top 20 games
"Career high, Steals",4.0,View full stats from top 20 games
"Career high, Blocks",2.0,View full stats from top 20 games
"Career high, Game Score",22.9,View full stats from top 20 games
