Season,Team,Lg,Salary
2016-17,San Antonio Spurs,NBA,"$543,471"
2017-18,San Antonio Spurs,NBA,"$1,312,611"
2018-19,San Antonio Spurs,NBA,"$7,000,000"
2019-20,Washington Wizards,NBA,"$7,000,000"
2020-21,Washington Wizards,NBA,"$15,000,000"
2021-22,Dallas Mavericks,NBA,"$16,000,000"
2022-23,Dallas Mavericks,NBA,"$16,000,000"
2023-24,Charlotte Hornets,NBA,"$17,000,000"
2024-25,Charlotte Hornets,NBA,"$5,250,000"
Career,(may be incomplete),,"$85,106,082"
