Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,24,SAS,NBA,PF,13.0,0.0,112.0,12.0,27.0,0.444,8.0,20.0,0.4,4.0,7.0,0.571,0.593,4.0,6.0,0.667,5.0,15.0,20.0,3.0,3.0,4.0,6.0,7.0,36.0,0.0,
2017-18,25,SAS,NBA,PF,5.0,0.0,82.0,3.0,18.0,0.167,3.0,16.0,0.188,0.0,2.0,0.0,0.25,8.0,11.0,0.727,1.0,10.0,11.0,6.0,2.0,0.0,1.0,10.0,17.0,0.0,
2018-19,26,SAS,NBA,PF,5.0,0.0,79.0,5.0,15.0,0.333,3.0,11.0,0.273,2.0,4.0,0.5,0.433,3.0,5.0,0.6,0.0,8.0,8.0,5.0,0.0,1.0,1.0,10.0,16.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,28,WAS,NBA,PF,4.0,2.0,106.0,11.0,27.0,0.407,8.0,23.0,0.348,3.0,4.0,0.75,0.556,7.0,7.0,1.0,0.0,11.0,11.0,1.0,1.0,2.0,1.0,12.0,37.0,0.0,
2021-22,29,DAL,NBA,PF,18.0,0.0,192.0,22.0,55.0,0.4,19.0,51.0,0.373,3.0,4.0,0.75,0.573,10.0,12.0,0.833,4.0,22.0,26.0,6.0,8.0,2.0,3.0,25.0,73.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,45.0,2.0,571.0,53.0,142.0,0.373,41.0,121.0,0.339,12.0,21.0,0.571,0.518,32.0,41.0,0.78,10.0,66.0,76.0,21.0,14.0,9.0,12.0,64.0,179.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,4.0,1040.0,97.0,259.0,0.373,75.0,220.0,0.339,22.0,38.0,0.571,0.518,58.0,75.0,0.78,18.0,120.0,138.0,38.0,26.0,16.0,22.0,117.0,326.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,23.0,0.0,273.0,20.0,60.0,0.333,14.0,47.0,0.298,6.0,13.0,0.462,0.45,15.0,22.0,0.682,6.0,33.0,39.0,14.0,5.0,5.0,8.0,27.0,69.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,18.0,0.0,192.0,22.0,55.0,0.4,19.0,51.0,0.373,3.0,4.0,0.75,0.573,10.0,12.0,0.833,4.0,22.0,26.0,6.0,8.0,2.0,3.0,25.0,73.0,0.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,4.0,2.0,106.0,11.0,27.0,0.407,8.0,23.0,0.348,3.0,4.0,0.75,0.556,7.0,7.0,1.0,0.0,11.0,11.0,1.0,1.0,2.0,1.0,12.0,37.0,0.0,
