"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2018-19,20,LAC,NBA,WC1,GSW,L (2-4),6.0,28.8,13.7,2.7,3.2,1.0,0.8,28.0,60.0,0.467,9.0,18.0,0.5,19.0,42.0,0.452,0.542,17.0,20.0,0.85,4.0,12.0,16.0,19.0,6.0,5.0,5.0,17.0,82.0,
2019-20,22,OKC,NBA,WC1,HOU,L (3-4),7.0,39.9,16.3,5.3,4.1,1.0,0.4,39.0,90.0,0.433,14.0,35.0,0.4,25.0,55.0,0.455,0.511,22.0,23.0,0.957,3.0,34.0,37.0,29.0,7.0,3.0,15.0,17.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,25,OKC,NBA,WC1,NOP,W (4-0),4.0,37.8,27.3,6.0,5.0,1.5,0.8,40.0,84.0,0.476,5.0,17.0,0.294,35.0,67.0,0.522,0.506,24.0,33.0,0.727,2.0,22.0,24.0,20.0,6.0,3.0,10.0,13.0,109.0,
2023-24,25,OKC,NBA,WCS,DAL,L (2-4),6.0,41.2,32.2,8.0,7.3,1.2,2.3,71.0,140.0,0.507,11.0,20.0,0.55,60.0,120.0,0.5,0.546,40.0,48.0,0.833,6.0,42.0,48.0,44.0,7.0,14.0,12.0,18.0,193.0,
2024-25,26,OKC,NBA,WC1,MEM,W (4-0),4.0,35.0,27.8,5.0,6.0,1.3,1.0,37.0,92.0,0.402,7.0,28.0,0.25,30.0,64.0,0.469,0.44,30.0,33.0,0.909,5.0,15.0,20.0,24.0,5.0,4.0,8.0,12.0,111.0,
2024-25,26,OKC,NBA,WCS,DEN,W (4-3),7.0,37.6,29.7,6.4,6.6,1.6,0.6,73.0,138.0,0.529,10.0,30.0,0.333,63.0,108.0,0.583,0.565,52.0,63.0,0.825,10.0,35.0,45.0,46.0,11.0,4.0,14.0,17.0,208.0,
2024-25,26,OKC,NBA,WCF,MIN,W (4-1),5.0,36.2,31.4,5.2,8.2,1.8,0.2,53.0,116.0,0.457,7.0,22.0,0.318,46.0,94.0,0.489,0.487,44.0,51.0,0.863,6.0,20.0,26.0,41.0,9.0,1.0,14.0,14.0,157.0,
2024-25,26,OKC,NBA,FIN,IND,W (4-3),7.0,38.1,30.3,4.6,5.6,1.9,1.6,70.0,158.0,0.443,8.0,33.0,0.242,62.0,125.0,0.496,0.468,64.0,70.0,0.914,2.0,30.0,32.0,39.0,13.0,11.0,24.0,22.0,212.0,Finals MVP-1
4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),5-3,46.0,37.0,25.8,5.4,5.7,1.4,1.0,411.0,878.0,0.468,71.0,203.0,0.35,340.0,675.0,0.504,0.509,293.0,341.0,0.859,38.0,210.0,248.0,262.0,64.0,45.0,102.0,130.0,1186.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),2-2,21.0,35.4,19.8,4.6,4.4,1.1,0.7,144.0,326.0,0.442,35.0,98.0,0.357,109.0,228.0,0.478,0.495,93.0,109.0,0.853,14.0,83.0,97.0,92.0,24.0,15.0,38.0,59.0,416.0,
WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),1-1,13.0,39.2,30.8,7.2,6.9,1.4,1.4,144.0,278.0,0.518,21.0,50.0,0.42,123.0,228.0,0.539,0.556,92.0,111.0,0.829,16.0,77.0,93.0,90.0,18.0,18.0,26.0,35.0,401.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,5.0,36.2,31.4,5.2,8.2,1.8,0.2,53.0,116.0,0.457,7.0,22.0,0.318,46.0,94.0,0.489,0.487,44.0,51.0,0.863,6.0,20.0,26.0,41.0,9.0,1.0,14.0,14.0,157.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),1-0,7.0,38.1,30.3,4.6,5.6,1.9,1.6,70.0,158.0,0.443,8.0,33.0,0.242,62.0,125.0,0.496,0.468,64.0,70.0,0.914,2.0,30.0,32.0,39.0,13.0,11.0,24.0,22.0,212.0,
