Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2018-19,20,LAC,NBA,PG,82.0,73.0,2174.0,13.4,0.554,0.194,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15.0,18.3,1.5,1.9,3.3,0.074,-0.9,0.4,-0.5,0.8,ROY-6
2019-20,21,OKC,NBA,SG,70.0,70.0,2428.0,17.7,0.568,0.247,0.352,2.2,16.1,9.4,15.2,1.6,1.7,10.3,23.7,3.1,3.0,6.1,0.121,1.3,0.4,1.7,2.2,
2020-21,22,OKC,NBA,SG,35.0,35.0,1180.0,21.6,0.623,0.301,0.405,1.7,13.1,7.3,31.2,1.1,1.7,13.7,27.8,2.7,0.8,3.5,0.143,3.9,0.2,4.1,1.8,
2021-22,23,OKC,NBA,PG,56.0,56.0,1942.0,20.9,0.557,0.282,0.385,1.9,13.0,7.4,31.1,1.8,2.2,11.1,30.8,2.8,1.8,4.6,0.113,2.9,0.5,3.4,2.7,
2022-23,24,OKC,NBA,PG,68.0,68.0,2416.0,27.2,0.626,0.122,0.535,2.6,12.2,7.3,25.7,2.2,2.5,10.1,32.8,8.4,3.0,11.4,0.226,5.7,1.5,7.3,5.6,"MVP-5,CPOY-7,AS,NBA1"
2023-24,25,OKC,NBA,PG,75.0,75.0,2553.0,29.3,0.636,0.181,0.436,3.0,14.7,9.1,29.8,2.8,2.4,8.4,32.8,10.5,4.2,14.6,0.275,6.7,2.3,9.0,7.1,"MVP-2,DPOY-7,CPOY-3,AS,NBA1"
2024-25,26,OKC,NBA,PG,76.0,76.0,2598.0,30.7,0.637,0.263,0.404,2.8,12.6,7.8,31.3,2.4,3.0,8.6,34.8,11.9,4.8,16.7,0.309,8.9,2.6,11.5,8.9,"MVP-1,DPOY-10,CPOY-8,AS,NBA1"
2025-26,27,OKC,NBA,PG,16.0,16.0,535.0,32.5,0.654,0.278,0.446,1.7,14.3,8.3,34.8,2.2,2.6,6.9,33.8,2.8,1.2,4.1,0.364,9.6,3.4,13.0,2.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,478.0,469.0,15826.0,23.8,0.609,0.222,0.413,2.5,13.0,7.8,26.0,2.1,2.2,10.2,29.1,43.7,20.7,64.4,0.195,4.5,1.3,5.8,31.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,80.0,2715.0,23.8,0.609,0.222,0.413,2.5,13.0,7.8,26.0,2.1,2.2,10.2,29.1,7.5,3.5,11.1,0.195,4.5,1.3,5.8,5.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (7 Yrs),OKC (7 Yrs),OKC (7 Yrs),OKC (7 Yrs),,396.0,396.0,13652.0,25.4,0.614,0.225,0.427,2.4,13.7,8.1,27.3,2.1,2.3,9.7,30.9,42.3,18.8,61.1,0.215,5.3,1.5,6.8,30.2,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,82.0,73.0,2174.0,13.4,0.554,0.194,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15.0,18.3,1.5,1.9,3.3,0.074,-0.9,0.4,-0.5,0.8,
