Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2018-19,20,LAC,NBA,PG,6.0,6.0,173.0,28.0,60.0,0.467,9.0,18.0,0.5,19.0,42.0,0.452,0.542,17.0,20.0,0.85,4.0,12.0,16.0,19.0,6.0,5.0,5.0,17.0,82.0,0.0,
2019-20,21,OKC,NBA,SG,7.0,7.0,279.0,39.0,90.0,0.433,14.0,35.0,0.4,25.0,55.0,0.455,0.511,22.0,23.0,0.957,3.0,34.0,37.0,29.0,7.0,3.0,15.0,17.0,114.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,25,OKC,NBA,PG,10.0,10.0,399.0,111.0,224.0,0.496,16.0,37.0,0.432,95.0,187.0,0.508,0.531,64.0,81.0,0.79,8.0,64.0,72.0,64.0,13.0,17.0,22.0,31.0,302.0,0.0,
2024-25,26,OKC,NBA,PG,23.0,23.0,851.0,233.0,504.0,0.462,32.0,113.0,0.283,201.0,391.0,0.514,0.494,190.0,217.0,0.876,23.0,100.0,123.0,150.0,38.0,20.0,60.0,65.0,688.0,0.0,Finals MVP-1
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,46.0,46.0,1702.0,411.0,878.0,0.468,71.0,203.0,0.35,340.0,675.0,0.504,0.509,293.0,341.0,0.859,38.0,210.0,248.0,262.0,64.0,45.0,102.0,130.0,1186.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,3034.0,733.0,1565.0,0.468,127.0,362.0,0.35,606.0,1203.0,0.504,0.509,522.0,608.0,0.859,68.0,374.0,442.0,467.0,114.0,80.0,182.0,232.0,2114.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (3 Yrs),OKC (3 Yrs),OKC (3 Yrs),OKC (3 Yrs),,40.0,40.0,1529.0,383.0,818.0,0.468,62.0,185.0,0.335,321.0,633.0,0.507,0.506,276.0,321.0,0.86,34.0,198.0,232.0,243.0,58.0,40.0,97.0,113.0,1104.0,0.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,6.0,6.0,173.0,28.0,60.0,0.467,9.0,18.0,0.5,19.0,42.0,0.452,0.542,17.0,20.0,0.85,4.0,12.0,16.0,19.0,6.0,5.0,5.0,17.0,82.0,0.0,
