Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2023-24,21,NOP,NBA,SG,3,0,12,0.0,17.0,0.0,0.0,12.7,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.0,0.0,0.0,0.0,4.2,0.0,0,117,
1 Yr,1 Yr,1 Yr,1 Yr,,3,0,12,0.0,17.0,0.0,0.0,12.7,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.0,0.0,0.0,0.0,4.2,0.0,0,117,
