Season,Team,Lg,Salary
2015-16,Portland Trail Blazers,NBA,"$525,093"
2016-17,Portland Trail Blazers,NBA,"$874,636"
2017-18,Portland Trail Blazers,NBA,"$1,471,382"
2018-19,Milwaukee Bucks,NBA,"$1,641,000"
2019-20,Milwaukee Bucks,NBA,"$1,723,050"
2020-21,Milwaukee Bucks,NBA,"$4,938,273"
2021-22,Milwaukee Bucks,NBA,"$5,333,333"
2022-23,Milwaukee Bucks,NBA,"$5,728,393"
2023-24,Milwaukee Bucks,NBA,"$9,423,869"
2024-25,Milwaukee Bucks,NBA,"$9,423,869"
Career,(may be incomplete),,"$41,082,898"
