"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2004-05,23,2TM,NBA,C,46.0,18.0,705.0,0.412,4.5,0.985,0.603,0.141,0.09,0.151,0.015,0.418,0.458,0.464,0.278,0.3,0.0,0.659,0.106,19.0,0.333,0.0,0.0,0.0,
2004-05,23,PHO,NBA,PF,10.0,1.0,57.0,0.375,3.5,1.0,0.688,0.063,0.25,0.0,0.0,0.375,0.364,1.0,0.25,,,0.5,0.063,1.0,,,0.0,0.0,
2004-05,23,NOH,NBA,C,36.0,17.0,648.0,0.415,5.4,0.984,0.596,0.148,0.077,0.164,0.016,0.422,0.468,0.444,0.286,0.3,0.0,0.671,0.109,18.0,0.333,0.0,0.0,0.0,
2005-06,24,NOK,NBA,PF,41.0,2.0,406.0,0.394,3.2,1.0,0.712,0.167,0.061,0.061,0.0,0.394,0.489,0.273,0.0,0.0,,0.577,0.152,9.0,,,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,87.0,20.0,1111.0,0.408,4.1,0.989,0.63,0.147,0.083,0.128,0.011,0.412,0.467,0.41,0.227,0.265,0.0,0.639,0.117,28.0,0.333,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,19.0,1047.0,0.408,4.1,0.989,0.63,0.147,0.083,0.128,0.011,0.412,0.467,0.41,0.227,0.265,0.0,0.639,0.117,26.0,0.333,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,77.0,19.0,1054.0,0.41,4.3,0.988,0.627,0.153,0.072,0.137,0.012,0.415,0.474,0.395,0.222,0.265,0.0,0.647,0.12,27.0,0.333,0.0,0.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,10.0,1.0,57.0,0.375,3.5,1.0,0.688,0.063,0.25,0.0,0.0,0.375,0.364,1.0,0.25,,,0.5,0.063,1.0,,,0.0,0.0,
