Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2016-17,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2017-18,21,CLE,NBA,C,32,2,214,11.2,15.3,.731,0.0,0.0,11.2,15.3,.731,.731,4.8,6.6,.724,5.5,8.2,13.7,1.1,0.5,3.0,2.5,6.9,27.2,137,111,
2018-19,22,CLE,NBA,C,59,25,1082,8.4,15.2,.553,0.0,0.0,8.4,15.2,.553,.553,4.3,6.1,.705,5.0,9.7,14.7,2.4,0.6,1.0,2.8,5.2,21.1,116,117,
2019-20,23,CLE,NBA,C,22,0,221,9.0,15.9,.569,0.0,0.0,9.0,15.9,.569,.569,3.1,4.2,.737,4.0,10.6,14.5,1.3,1.5,1.1,2.2,5.9,21.1,116,113,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,113,27,1517,8.9,15.3,.581,0.0,0.0,8.9,15.3,.581,.581,4.2,5.9,.711,4.9,9.6,14.5,2.1,0.7,1.3,2.7,5.5,22.0,119,115,
