Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,27,WAS,NBA,PF,13.0,13.0,373.0,59.0,145.0,0.407,14.0,38.0,0.368,45.0,107.0,0.421,0.455,25.0,31.0,0.806,18.0,65.0,83.0,22.0,12.0,17.0,21.0,46.0,157.0,0.0,
2017-18,28,WAS,NBA,PF,6.0,6.0,181.0,24.0,49.0,0.49,2.0,12.0,0.167,22.0,37.0,0.595,0.51,9.0,10.0,0.9,14.0,31.0,45.0,10.0,4.0,5.0,6.0,22.0,59.0,0.0,
2018-19,29,OKC,NBA,PF,5.0,0.0,59.0,5.0,16.0,0.313,2.0,7.0,0.286,3.0,9.0,0.333,0.375,7.0,9.0,0.778,4.0,9.0,13.0,5.0,1.0,3.0,2.0,9.0,19.0,0.0,
2019-20,30,LAL,NBA,PF,21.0,2.0,385.0,44.0,98.0,0.449,29.0,69.0,0.42,15.0,29.0,0.517,0.597,7.0,9.0,0.778,12.0,52.0,64.0,20.0,6.0,3.0,17.0,54.0,124.0,0.0,
2020-21,31,LAL,NBA,PF,4.0,1.0,38.0,2.0,9.0,0.222,1.0,4.0,0.25,1.0,5.0,0.2,0.278,4.0,6.0,0.667,4.0,0.0,4.0,3.0,0.0,1.0,2.0,6.0,9.0,0.0,
2021-22,32,MIA,NBA,PF,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,34,DAL,NBA,PF,1.0,0.0,12.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,2.0,0.0,0.3,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,51.0,22.0,1051.0,135.0,323.0,0.418,49.0,133.0,0.368,86.0,190.0,0.453,0.494,52.0,65.0,0.8,52.0,162.0,214.0,60.0,23.0,29.0,50.0,140.0,371.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,35.0,1690.0,217.0,519.0,0.418,79.0,214.0,0.368,138.0,305.0,0.453,0.494,84.0,105.0,0.8,84.0,260.0,344.0,96.0,37.0,47.0,80.0,225.0,597.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,25.0,3.0,423.0,46.0,107.0,0.43,30.0,73.0,0.411,16.0,34.0,0.471,0.57,11.0,15.0,0.733,16.0,52.0,68.0,23.0,6.0,4.0,19.0,60.0,133.0,0.0,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,19.0,19.0,554.0,83.0,194.0,0.428,16.0,50.0,0.32,67.0,144.0,0.465,0.469,34.0,41.0,0.829,32.0,96.0,128.0,32.0,16.0,22.0,27.0,68.0,216.0,0.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,5.0,0.0,59.0,5.0,16.0,0.313,2.0,7.0,0.286,3.0,9.0,0.333,0.375,7.0,9.0,0.778,4.0,9.0,13.0,5.0,1.0,3.0,2.0,9.0,19.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,1.0,0.0,12.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,2.0,0.0,0.3,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,
