"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2016-17,27.0,WAS,NBA,41:47,8.0,19.0,3.0,6.0,6.0,13.0,4.0,5.0,3.0,9.0,11.0,5.0,3.0,4.0,4.0,6.0,21.0,15.4
2017-18,28.0,WAS,NBA,38:02,9.0,15.0,1.0,4.0,8.0,11.0,3.0,3.0,7.0,9.0,15.0,6.0,2.0,3.0,2.0,5.0,22.0,21.4
2018-19,29.0,OKC,NBA,15:18,2.0,6.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,6.0,2.0,1.0,2.0,2.0,3.0,7.0,10.1
2019-20,30.0,LAL,NBA,30:02,6.0,13.0,5.0,11.0,3.0,6.0,3.0,3.0,2.0,6.0,6.0,3.0,2.0,1.0,3.0,6.0,19.0,14.3
2020-21,31.0,LAL,NBA,15:40,1.0,4.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,3.3
2021-22,32.0,MIA,NBA,3:28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.2
2023-24,34.0,DAL,NBA,12:00,1.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,-0.3
Career,,,,41:47,9.0,19.0,5.0,11.0,8.0,13.0,4.0,5.0,7.0,9.0,15.0,6.0,3.0,4.0,4.0,6.0,22.0,21.4
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,LAL,NBA,30:02,6.0,13.0,5.0,11.0,3.0,6.0,3.0,4.0,2.0,6.0,6.0,3.0,2.0,1.0,3.0,6.0,19.0,14.3
2 Seasons,,WAS,NBA,41:47,9.0,19.0,3.0,6.0,8.0,13.0,4.0,5.0,7.0,9.0,15.0,6.0,3.0,4.0,4.0,6.0,22.0,21.4
1 Season,,OKC,NBA,15:18,2.0,6.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,6.0,2.0,1.0,2.0,2.0,3.0,7.0,10.1
1 Season,,DAL,NBA,12:00,1.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,-0.3
1 Season,,MIA,NBA,3:28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.2
