"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2007-08,23.0,DET,NBA,14:42,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,4.0,4.9
2008-09,24.0,TOT,NBA,22:46,2.0,7.0,0.0,1.0,2.0,7.0,2.0,3.0,4.0,6.0,8.0,1.0,2.0,3.0,1.0,3.0,6.0,5.1
2008-09,24.0,DEN,NBA,7:41,2.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,6.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,5.1
2008-09,24.0,LAC,NBA,22:46,2.0,7.0,0.0,1.0,2.0,7.0,2.0,3.0,4.0,4.0,8.0,0.0,1.0,3.0,1.0,3.0,6.0,4.0
2008-09,24.0,NYK,NBA,4:04,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
Career,,,,22:46,2.0,7.0,0.0,1.0,2.0,7.0,2.0,3.0,4.0,6.0,8.0,1.0,2.0,3.0,1.0,3.0,6.0,5.1
,,,,,,,,,,,,,,,,,,,,,,
1 Season,,LAC,NBA,22:46,2.0,7.0,0.0,1.0,2.0,7.0,2.0,3.0,4.0,4.0,8.0,0.0,1.0,3.0,1.0,3.0,6.0,4.0
1 Season,,DEN,NBA,7:41,2.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,6.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,5.1
1 Season,,DET,NBA,14:42,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,4.0,4.9
1 Season,,NYK,NBA,4:04,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
