"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2011-12,21,CHA,NBA,PG,66,25,1792,100,0,0,0,0,-15.3,0.7,72,35,41,6,90,20,605,18,47,ROY-11
2012-13,22,CHA,NBA,PG,82,82,2859,100,0,0,0,0,-9.1,3.4,115,58,62,14,153,32,1040,39,103,
2013-14,23,CHA,NBA,PG,73,73,2614,100,0,0,0,0,2.9,9.0,88,65,69,1,109,34,998,15,73,
2014-15,24,CHO,NBA,PG,62,58,2119,92,8,0,0,0,-5.0,-3.3,51,38,48,5,110,23,706,33,76,
2015-16,25,CHO,NBA,PG,81,81,2885,98,2,0,0,0,3.9,3.9,100,57,58,3,162,29,1037,26,103,
2016-17,26,CHO,NBA,PG,79,79,2739,100,0,0,0,0,3.7,10.7,85,75,63,3,145,26,1021,36,112,AS
2017-18,27,CHO,NBA,PG,80,80,2736,100,0,0,0,0,3.6,11.1,122,41,60,1,166,25,1035,40,90,AS
2018-19,28,CHO,NBA,PG,82,82,2863,100,0,0,0,0,0.4,6.2,123,75,64,5,186,62,1164,40,126,"AS,NBA3"
2019-20,29,BOS,NBA,PG,56,56,1742,100,0,0,0,0,6.1,-0.7,56,49,53,1,88,34,643,18,64,AS
2020-21,30,BOS,NBA,PG,43,43,1369,100,0,0,0,0,2.5,2.6,55,24,32,2,58,29,514,15,49,
2021-22,31,NYK,NBA,PG,37,37,948,100,0,0,0,0,-9.6,-13.1,30,14,21,0,30,25,327,6,16,
2022-23,32,DAL,NBA,PG,9,1,144,100,0,0,0,0,-3.5,-3.9,4,0,11,0,9,3,48,2,5,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,750,697,24810,99,1,0,0,0,-0.8,4.3,901,531,582,41,1306,342,9138,288,864,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,76,2713,99,1,0,0,0,-0.8,4.3,99,58,64,4,143,37,999,31,94,
,,,,,,,,,,,,,,,,,,,,,,,,
CHA (8 Yrs),CHA (8 Yrs),CHA (8 Yrs),CHA (8 Yrs),,605,560,20607,99,1,0,0,0,-1.2,5.6,756,444,465,38,1121,251,7606,247,730,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,99,99,3111,100,0,0,0,0,4.5,0.8,111,73,85,3,146,63,1157,33,113,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,37,37,948,100,0,0,0,0,-9.6,-13.1,30,14,21,0,30,25,327,6,16,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,9,1,144,100,0,0,0,0,-3.5,-3.9,4,0,11,0,9,3,48,2,5,
