"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2010-11,22,PHI,NBA,SG,5.0,0.0,97.0,0.447,0.394,0.8,0.5,1.0,0.514,0.053,0.132,98.0,81.0,223.0,100.0,131.0,95.0,18.0,59.0,
2011-12,23,PHI,NBA,SF,13.0,12.0,449.0,0.364,0.378,0.0,0.364,0.688,0.414,0.312,0.039,81.0,79.0,0.0,75.0,91.0,79.0,113.0,17.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,25,IND,NBA,SF,12.0,0.0,149.0,0.429,0.393,0.571,0.486,1.0,0.524,0.143,0.2,94.0,81.0,159.0,97.0,132.0,97.0,50.0,77.0,
2014-15,26,BOS,NBA,SG,4.0,4.0,118.0,0.364,0.35,0.5,0.386,0.889,0.438,0.205,0.091,81.0,72.0,143.0,78.0,118.0,82.0,75.0,34.0,
2015-16,27,BOS,NBA,SG,6.0,4.0,214.0,0.365,0.394,0.214,0.382,0.778,0.425,0.212,0.165,81.0,80.0,61.0,76.0,103.0,79.0,77.0,58.0,
2016-17,28,POR,NBA,SF,4.0,4.0,124.0,0.364,0.389,0.333,0.439,0.75,0.512,0.485,0.455,80.0,77.0,93.0,86.0,97.0,93.0,179.0,144.0,
2017-18,29,POR,NBA,SF,3.0,3.0,87.0,0.364,0.385,0.286,0.394,1.0,0.413,0.061,0.212,79.0,75.0,79.0,76.0,130.0,74.0,24.0,63.0,
2018-19,30,POR,NBA,PG,16.0,0.0,245.0,0.326,0.311,1.0,0.337,0.8,0.409,0.326,0.022,71.0,60.0,282.0,64.0,104.0,73.0,126.0,6.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,63.0,27.0,1483.0,0.372,0.374,0.356,0.394,0.765,0.441,0.246,0.126,82.0,77.0,100.0,79.0,101.0,82.0,90.0,45.0,
,,,,,,,,,,,,,,,,,,,,,,,,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,23.0,7.0,456.0,0.348,0.348,0.348,0.384,0.788,0.443,0.295,0.205,76.0,68.0,97.0,74.0,102.0,80.0,112.0,63.0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,18.0,12.0,546.0,0.38,0.381,0.364,0.391,0.7,0.432,0.26,0.057,84.0,80.0,101.0,80.0,93.0,82.0,94.0,26.0,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,10.0,8.0,332.0,0.364,0.378,0.278,0.384,0.815,0.429,0.209,0.14,81.0,77.0,79.0,77.0,108.0,80.0,76.0,50.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,12.0,0.0,149.0,0.429,0.393,0.571,0.486,1.0,0.524,0.143,0.2,94.0,81.0,159.0,97.0,132.0,97.0,50.0,77.0,
