Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,21,OKC,NBA,PG,10.0,0.0,6.4,0.7,2.6,0.269,0.2,1.0,0.2,0.5,1.6,0.313,0.308,0.2,0.4,0.5,0.0,0.4,0.4,0.8,0.2,0.2,0.8,0.7,1.8,
2016-17,22,CHI,NBA,PG,1.0,0.0,4.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,26,PHO,NBA,PG,22.0,2.0,19.0,3.7,8.8,0.425,1.1,3.1,0.362,2.6,5.6,0.46,0.49,0.7,0.8,0.889,0.3,2.2,2.5,3.2,0.8,0.5,1.1,1.8,9.3,
2021-22,27,PHO,NBA,PG,13.0,0.0,13.2,1.7,5.7,0.297,0.4,2.3,0.167,1.3,3.4,0.386,0.331,0.4,0.5,0.833,0.2,1.4,1.5,2.1,0.5,0.1,1.0,1.9,4.2,
2022-23,28,PHO,NBA,PG,7.0,4.0,21.7,3.3,6.9,0.479,1.6,3.9,0.407,1.7,3.0,0.571,0.594,0.0,0.4,0.0,0.0,2.0,2.0,2.9,0.4,0.3,1.3,2.1,8.1,
2023-24,29,PHI,NBA,PG,5.0,0.0,12.2,2.0,5.0,0.4,1.6,3.6,0.444,0.4,1.4,0.286,0.56,0.0,0.0,,0.0,1.2,1.2,1.4,0.2,0.8,0.6,2.0,5.6,
2024-25,30,NYK,NBA,PG,14.0,0.0,7.3,0.9,2.6,0.324,0.4,1.5,0.238,0.5,1.1,0.438,0.392,0.1,0.2,0.333,0.0,0.6,0.6,0.6,0.4,0.1,0.5,1.6,2.1,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,72.0,6.0,13.5,2.2,5.6,0.388,0.8,2.4,0.324,1.4,3.2,0.437,0.458,0.3,0.5,0.706,0.1,1.4,1.5,2.0,0.5,0.3,0.9,1.6,5.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,42.0,6.0,17.7,3.0,7.5,0.403,1.0,3.0,0.325,2.0,4.5,0.455,0.468,0.5,0.6,0.778,0.2,1.9,2.1,2.8,0.6,0.3,1.1,1.9,7.5,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,14.0,0.0,7.3,0.9,2.6,0.324,0.4,1.5,0.238,0.5,1.1,0.438,0.392,0.1,0.2,0.333,0.0,0.6,0.6,0.6,0.4,0.1,0.5,1.6,2.1,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,10.0,0.0,6.4,0.7,2.6,0.269,0.2,1.0,0.2,0.5,1.6,0.313,0.308,0.2,0.4,0.5,0.0,0.4,0.4,0.8,0.2,0.2,0.8,0.7,1.8,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,5.0,0.0,12.2,2.0,5.0,0.4,1.6,3.6,0.444,0.4,1.4,0.286,0.56,0.0,0.0,,0.0,1.2,1.2,1.4,0.2,0.8,0.6,2.0,5.6,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,1.0,0.0,4.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,
