Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2016-17,20,HOU,NBA,C,5,1,52,4.6,6.5,0.714,0.0,0.0,4.6,6.5,0.714,0.714,3.7,3.7,1.0,1.8,7.4,9.2,2.8,2.8,0.9,3.7,5.5,12.9,119,106,
2017-18,21,HOU,NBA,C,1,0,22,4.5,11.2,0.4,0.0,0.0,4.5,11.2,0.4,0.4,0.0,0.0,,2.2,6.7,8.9,2.2,0.0,0.0,6.7,8.9,8.9,62,111,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,6,1,74,4.6,7.8,0.583,0.0,0.0,4.6,7.8,0.583,0.583,2.6,2.6,1.0,2.0,7.2,9.1,2.6,2.0,0.7,4.6,6.5,11.8,97,108,
