"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 24_level_0', 'Awards')"
2016-17,20,HOU,NBA,C,5,1,52,0.714,0.714,0.714,1.0,0.799,0.571,0.0,156,142,139,130.0,145,211,0,2.8,4.3,
2017-18,21,HOU,NBA,C,1,0,22,0.4,0.4,0.4,,0.4,0.0,0.0,87,78,77,,72,0,0,-1.2,-1.6,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,6,1,74,0.583,0.583,0.583,1.0,0.654,0.333,0.0,127,115,113,130.0,118,123,0,1.6,2.7,
