Season,Team,Lg,Salary
2018-19,Orlando Magic,NBA,"$1,050,000"
2019-20,Orlando Magic,NBA,"$1,416,852"
2021-22,Oklahoma City Thunder,NBA,< $Minimum
Career,(may be incomplete),,"$2,466,852"
