"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2005-06,20.0,NOK,NBA,23:04,4.0,9.0,0.0,0.0,4.0,9.0,2.0,4.0,3.0,7.0,7.0,1.0,1.0,2.0,2.0,3.0,9.0,6.9
2006-07,21.0,NOK,NBA,28:17,4.0,10.0,0.0,1.0,4.0,10.0,4.0,4.0,4.0,5.0,7.0,1.0,1.0,1.0,3.0,4.0,12.0,10.5
2007-08,22.0,DAL,NBA,32:10,8.0,13.0,0.0,2.0,8.0,13.0,9.0,12.0,7.0,8.0,12.0,3.0,2.0,3.0,3.0,5.0,21.0,16.6
2008-09,23.0,DAL,NBA,34:03,9.0,13.0,0.0,1.0,9.0,13.0,8.0,12.0,6.0,8.0,13.0,3.0,2.0,4.0,4.0,5.0,20.0,19.6
2009-10,24.0,ORL,NBA,31:08,7.0,12.0,0.0,0.0,7.0,12.0,5.0,6.0,5.0,5.0,9.0,2.0,2.0,3.0,5.0,4.0,17.0,13.4
2010-11,25.0,ORL,NBA,38:07,11.0,19.0,0.0,1.0,11.0,19.0,9.0,10.0,5.0,8.0,11.0,4.0,2.0,3.0,5.0,5.0,27.0,22.8
2011-12,26.0,BOS,NBA,43:22,10.0,19.0,0.0,0.0,10.0,19.0,10.0,10.0,5.0,9.0,13.0,3.0,3.0,4.0,3.0,6.0,22.0,18.6
2012-13,27.0,BOS,NBA,41:44,9.0,14.0,0.0,1.0,9.0,14.0,8.0,8.0,7.0,9.0,13.0,4.0,3.0,3.0,4.0,6.0,22.0,20.2
2013-14,28.0,BOS,NBA,41:25,9.0,15.0,1.0,1.0,9.0,15.0,9.0,11.0,6.0,11.0,13.0,4.0,3.0,4.0,4.0,5.0,20.0,20.2
2014-15,29.0,BOS,NBA,40:26,9.0,16.0,1.0,2.0,9.0,16.0,8.0,10.0,10.0,8.0,17.0,5.0,3.0,2.0,4.0,5.0,23.0,20.8
2015-16,30.0,LAL,NBA,36:07,7.0,12.0,0.0,1.0,7.0,12.0,6.0,6.0,7.0,8.0,10.0,4.0,5.0,4.0,4.0,6.0,18.0,18.9
2016-17,31.0,LAC,NBA,24:17,7.0,9.0,1.0,1.0,7.0,9.0,7.0,8.0,3.0,4.0,6.0,4.0,2.0,1.0,3.0,4.0,18.0,15.2
Career,,,,43:22,11.0,19.0,1.0,2.0,11.0,19.0,10.0,12.0,10.0,11.0,17.0,5.0,5.0,4.0,5.0,6.0,27.0,22.8
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,BOS,NBA,43:22,10.0,19.0,1.0,2.0,10.0,19.0,10.0,11.0,10.0,11.0,17.0,5.0,3.0,4.0,4.0,6.0,23.0,20.8
2 Seasons,,DAL,NBA,34:03,9.0,13.0,0.0,2.0,9.0,13.0,9.0,12.0,7.0,8.0,13.0,3.0,2.0,4.0,4.0,5.0,21.0,19.6
2 Seasons,,ORL,NBA,38:07,11.0,19.0,0.0,1.0,11.0,19.0,9.0,10.0,5.0,8.0,11.0,4.0,2.0,3.0,5.0,5.0,27.0,22.8
2 Seasons,,NOK,NBA,28:17,4.0,10.0,0.0,1.0,4.0,10.0,4.0,4.0,4.0,7.0,7.0,1.0,1.0,2.0,3.0,4.0,12.0,10.5
1 Season,,LAL,NBA,36:07,7.0,12.0,0.0,1.0,7.0,12.0,6.0,6.0,7.0,8.0,10.0,4.0,5.0,4.0,4.0,6.0,18.0,18.9
1 Season,,LAC,NBA,24:17,7.0,9.0,1.0,1.0,7.0,9.0,7.0,8.0,3.0,4.0,6.0,4.0,2.0,1.0,3.0,4.0,18.0,15.2
