Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2009-10,21,DET,NBA,SF,69.0,4.0,915.0,5.4,11.6,0.464,1.1,3.7,0.305,4.2,7.9,0.54,0.514,1.8,2.2,0.821,1.3,5.5,6.8,1.3,1.0,1.0,1.9,4.5,13.7,
2010-11,22,DET,NBA,SF,72.0,16.0,1446.0,4.8,11.7,0.41,1.7,4.3,0.401,3.1,7.4,0.415,0.483,2.0,2.7,0.759,1.6,5.2,6.8,1.9,1.0,1.0,1.5,4.1,13.4,
2011-12,23,DET,NBA,SF,41.0,4.0,603.0,4.4,13.6,0.322,0.8,3.7,0.21,3.6,9.9,0.364,0.35,2.1,2.6,0.814,0.8,4.6,5.4,2.0,1.3,1.3,2.4,3.7,11.6,
2012-13,24,2TM,NBA,SF,55.0,0.0,676.0,4.8,11.1,0.433,2.2,5.2,0.418,2.6,5.9,0.445,0.531,1.4,1.8,0.765,0.9,5.7,6.6,2.2,0.7,1.2,1.5,4.4,13.2,
2012-13,24,DET,NBA,SF,24.0,0.0,348.0,4.4,10.0,0.443,2.2,4.1,0.525,2.3,5.9,0.386,0.552,1.6,1.9,0.833,1.0,5.5,6.5,2.2,0.5,0.8,1.3,4.4,12.6,
2012-13,24,MEM,NBA,SF,31.0,0.0,328.0,5.2,12.2,0.423,2.2,6.4,0.345,3.0,5.8,0.509,0.514,1.2,1.8,0.688,0.7,5.9,6.6,2.3,1.0,1.5,1.8,4.3,13.7,
2013-14,25,2TM,NBA,SF,22.0,1.0,148.0,5.8,16.5,0.353,2.9,9.0,0.324,2.9,7.5,0.387,0.441,1.5,2.4,0.6,1.2,5.4,6.6,1.9,1.0,1.0,1.2,4.4,16.1,
2013-14,25,TOR,NBA,SF,8.0,0.0,33.0,3.3,14.2,0.231,0.0,8.7,0.0,3.3,5.5,0.6,0.231,2.2,3.3,0.667,2.2,5.5,7.6,2.2,0.0,0.0,0.0,4.4,8.7,
2013-14,25,SAS,NBA,SF,14.0,1.0,115.0,6.6,17.2,0.382,3.8,9.1,0.414,2.8,8.1,0.346,0.491,1.3,2.2,0.571,0.9,5.3,6.3,1.9,1.3,1.3,1.6,4.4,18.2,
2014-15,26,2TM,NBA,SF,34.0,4.0,344.0,5.2,14.8,0.355,2.5,7.4,0.338,2.7,7.3,0.371,0.44,0.5,0.6,0.833,1.0,6.8,7.8,1.8,1.3,0.5,2.4,4.1,13.5,
2014-15,26,SAS,NBA,SF,26.0,4.0,268.0,5.4,15.4,0.348,2.6,7.7,0.333,2.8,7.8,0.362,0.43,0.5,0.5,1.0,0.8,7.4,8.2,1.2,1.1,0.4,2.4,4.0,13.8,
2014-15,26,ATL,NBA,SF,8.0,0.0,76.0,4.7,12.3,0.385,2.4,6.6,0.357,2.4,5.7,0.417,0.481,0.5,0.9,0.5,1.9,4.7,6.6,3.8,1.9,0.9,2.4,4.3,12.3,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,293.0,29.0,4132.0,4.9,12.3,0.402,1.6,4.7,0.351,3.3,7.6,0.433,0.469,1.7,2.2,0.778,1.2,5.4,6.7,1.8,1.0,1.0,1.8,4.2,13.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET (4 Yrs),DET (4 Yrs),DET (4 Yrs),DET (4 Yrs),,206.0,24.0,3312.0,4.8,11.8,0.409,1.4,4.0,0.358,3.4,7.8,0.436,0.47,1.9,2.4,0.791,1.3,5.2,6.5,1.8,1.0,1.0,1.7,4.2,13.1,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,40.0,5.0,383.0,5.7,16.0,0.359,2.9,8.1,0.36,2.8,7.9,0.357,0.45,0.8,1.0,0.727,0.8,6.8,7.6,1.4,1.1,0.7,2.2,4.1,15.1,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,31.0,0.0,328.0,5.2,12.2,0.423,2.2,6.4,0.345,3.0,5.8,0.509,0.514,1.2,1.8,0.688,0.7,5.9,6.6,2.3,1.0,1.5,1.8,4.3,13.7,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,8.0,0.0,76.0,4.7,12.3,0.385,2.4,6.6,0.357,2.4,5.7,0.417,0.481,0.5,0.9,0.5,1.9,4.7,6.6,3.8,1.9,0.9,2.4,4.3,12.3,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,8.0,0.0,33.0,3.3,14.2,0.231,0.0,8.7,0.0,3.3,5.5,0.6,0.231,2.2,3.3,0.667,2.2,5.5,7.6,2.2,0.0,0.0,0.0,4.4,8.7,
