Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,19,PHI,NBA,PG,30,0,145,23,52,.442,2,9,.222,21,43,.488,.462,8,13,.615,3,16,19,10,5,0,13,13,56,0,
2006-07,20,PHI,NBA,PG,61,0,688,93,211,.441,12,37,.324,81,174,.466,.469,64,92,.696,17,53,70,110,22,1,46,42,262,0,
2007-08,21,PHI,NBA,PG,80,0,1862,319,752,.424,55,153,.359,264,599,.441,.461,227,290,.783,41,126,167,253,81,13,125,130,920,0,6MOY-14
2008-09,22,PHI,NBA,SG,81,0,1919,336,844,.398,63,220,.286,273,624,.438,.435,304,385,.790,36,129,165,242,85,14,151,128,1039,0,6MOY-10
2009-10,23,PHI,NBA,PG,64,38,1912,318,677,.470,70,206,.340,248,471,.527,.521,192,233,.824,25,162,187,268,80,15,106,110,898,0,
2010-11,24,PHI,NBA,SG,75,0,1747,323,795,.406,88,253,.348,235,542,.434,.462,293,356,.823,32,117,149,252,47,17,102,128,1027,0,6MOY-6
2011-12,25,PHI,NBA,PG,64,0,1682,318,782,.407,83,229,.362,235,553,.425,.460,237,292,.812,30,125,155,221,53,18,71,90,956,0,6MOY-2
2012-13,26,ATL,NBA,SG,39,9,1119,187,443,.422,72,196,.367,115,247,.466,.503,105,121,.868,8,72,80,139,44,10,74,55,551,0,
2013-14,27,ATL,NBA,PG,60,7,1445,197,493,.400,79,231,.342,118,262,.450,.480,152,179,.849,10,114,124,210,45,4,92,65,625,0,
2014-15,28,TOR,NBA,SG,80,0,2016,375,928,.404,152,447,.340,223,481,.464,.486,340,395,.861,24,127,151,164,88,10,101,103,1242,0,6MOY-1
2015-16,29,LAL,NBA,SG,67,35,1907,283,693,.408,110,320,.344,173,373,.464,.488,352,424,.830,31,138,169,167,62,19,107,107,1028,0,
2016-17,30,2TM,NBA,SG,81,1,1994,428,998,.429,163,446,.365,265,552,.480,.511,402,457,.880,26,176,202,239,80,20,160,92,1421,0,6MOY-3
2016-17,30,LAL,NBA,SG,58,1,1403,326,734,.444,122,317,.385,204,417,.489,.527,304,344,.884,14,118,132,183,65,11,120,67,1078,0,
2016-17,30,HOU,NBA,SG,23,0,591,102,264,.386,41,129,.318,61,135,.452,.464,98,113,.867,12,58,70,56,15,9,40,25,343,0,
2017-18,31,LAC,NBA,SG,79,19,2589,582,1337,.435,186,518,.359,396,819,.484,.505,432,491,.880,40,158,198,417,85,19,234,106,1782,0,6MOY-1
2018-19,32,LAC,NBA,SG,75,1,1993,484,1138,.425,105,291,.361,379,847,.447,.471,425,485,.876,40,182,222,402,57,11,181,80,1498,1,6MOY-1
2019-20,33,LAC,NBA,PG,65,8,1864,391,936,.418,111,315,.352,280,621,.451,.477,292,339,.861,31,170,201,365,43,12,182,80,1185,0,6MOY-3
2020-21,34,2TM,NBA,PG,66,4,1423,265,646,.410,69,173,.399,196,473,.414,.464,150,173,.867,21,117,138,225,47,6,108,62,749,0,
2020-21,34,LAC,NBA,PG,42,3,918,181,430,.421,45,119,.378,136,311,.437,.473,103,119,.866,15,73,88,144,39,4,66,42,510,0,
2020-21,34,ATL,NBA,PG,24,1,505,84,216,.389,24,54,.444,60,162,.370,.444,47,54,.870,6,44,50,81,8,2,42,20,239,0,
2021-22,35,ATL,NBA,PG,56,0,799,125,320,.391,37,102,.363,88,218,.404,.448,67,78,.859,16,71,87,105,28,3,43,48,354,0,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
17 Yrs,17 Yrs,17 Yrs,17 Yrs,,1123,122,27104,5047,12045,.419,1457,4146,.351,3590,7899,.454,.479,4042,4803,.842,431,2053,2484,3789,952,192,1896,1439,15593,1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,9,1979,369,880,.419,106,303,.351,262,577,.454,.479,295,351,.842,31,150,181,277,70,14,138,105,1139,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (7 Yrs),PHI (7 Yrs),PHI (7 Yrs),PHI (7 Yrs),,455,38,9955,1730,4113,.421,373,1107,.337,1357,3006,.451,.466,1325,1661,.798,184,728,912,1356,373,78,614,641,5158,0,
LAC (4 Yrs),LAC (4 Yrs),LAC (4 Yrs),LAC (4 Yrs),,261,31,7364,1638,3841,.426,447,1243,.360,1191,2598,.458,.485,1252,1434,.873,126,583,709,1328,224,46,663,308,4975,1,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,179,17,3868,593,1472,.403,212,583,.364,381,889,.429,.475,371,432,.859,40,301,341,535,125,19,251,188,1769,0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,125,36,3310,609,1427,.427,232,637,.364,377,790,.477,.508,656,768,.854,45,256,301,350,127,30,227,174,2106,0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,80,0,2016,375,928,.404,152,447,.340,223,481,.464,.486,340,395,.861,24,127,151,164,88,10,101,103,1242,0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,23,0,591,102,264,.386,41,129,.318,61,135,.452,.464,98,113,.867,12,58,70,56,15,9,40,25,343,0,
