Season,Team,Lg,Salary
2017-18,Atlanta Hawks,NBA,"$1,936,920"
2018-19,Atlanta Hawks,NBA,"$2,299,080"
2019-20,Atlanta Hawks,NBA,"$2,686,560"
2020-21,Atlanta Hawks,NBA,"$4,137,302"
2021-22,Atlanta Hawks,NBA,"$23,000,000"
2022-23,Atlanta Hawks,NBA,"$23,500,000"
2023-24,Utah Jazz,NBA,"$25,340,000"
2024-25,Utah Jazz,NBA,"$26,580,000"
Career,(may be incomplete),,"$109,479,862"
