Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2004-05,21,BOS,NBA,SG,7.0,3.0,115.0,11.4,0.637,0.524,0.19,2.2,7.5,4.8,6.0,3.4,0.8,8.1,10.5,0.2,0.2,0.4,0.157,-1.2,2.4,1.1,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,24,CLE,NBA,PG,13.0,13.0,453.0,11.5,0.551,0.382,0.373,2.1,9.6,5.8,21.7,1.8,1.1,20.0,16.8,0.2,0.7,0.9,0.097,-0.8,1.3,0.5,0.3,
2008-09,25,CLE,NBA,SG,14.0,14.0,591.0,12.6,0.55,0.229,0.268,1.3,9.1,5.3,16.5,1.8,1.0,16.2,17.1,0.4,0.8,1.2,0.101,-0.3,1.3,1.0,0.4,
2009-10,26,CLE,NBA,SG,11.0,0.0,269.0,8.9,0.5,0.284,0.239,2.7,6.5,4.7,17.3,1.7,0.8,20.4,16.1,-0.1,0.3,0.1,0.021,-1.7,-0.4,-2.1,0.0,
2010-11,27,BOS,NBA,PG,9.0,0.0,170.0,10.5,0.574,0.404,0.213,3.0,8.9,6.1,11.6,1.6,0.0,18.9,17.9,0.1,0.2,0.2,0.064,-1.9,1.0,-0.9,0.0,
2011-12,28,DAL,NBA,PG,4.0,3.0,88.0,13.5,0.532,0.231,0.192,2.6,7.3,4.8,17.1,1.8,0.0,9.6,16.3,0.1,0.0,0.1,0.072,0.6,0.3,0.9,0.1,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,58.0,33.0,1686.0,11.5,0.548,0.311,0.276,2.1,8.6,5.4,16.8,1.9,0.8,17.5,16.5,0.9,2.1,3.0,0.086,-0.8,1.0,0.2,0.9,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,47.0,2384.0,11.5,0.548,0.311,0.276,2.1,8.6,5.4,16.8,1.9,0.8,17.5,16.5,1.3,2.9,4.3,0.086,-0.8,1.0,0.2,1.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),,38.0,27.0,1313.0,11.5,0.54,0.29,0.296,1.9,8.7,5.4,18.4,1.8,1.0,18.4,16.8,0.5,1.7,2.3,0.083,-0.8,1.0,0.2,0.7,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,16.0,3.0,285.0,10.8,0.593,0.441,0.206,2.7,8.3,5.6,9.4,2.3,0.3,15.9,14.9,0.2,0.4,0.6,0.102,-1.6,1.6,-0.1,0.1,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,4.0,3.0,88.0,13.5,0.532,0.231,0.192,2.6,7.3,4.8,17.1,1.8,0.0,9.6,16.3,0.1,0.0,0.1,0.072,0.6,0.3,0.9,0.1,
