"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2004-05,21.0,BOS,NBA,26:52,5.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,5.0,14.0,12.1
2007-08,24.0,CLE,NBA,45:02,7.0,12.0,5.0,8.0,4.0,9.0,10.0,13.0,1.0,6.0,7.0,8.0,4.0,4.0,6.0,4.0,21.0,19.3
2008-09,25.0,CLE,NBA,47:02,9.0,19.0,3.0,8.0,7.0,16.0,5.0,8.0,2.0,5.0,5.0,9.0,4.0,1.0,5.0,5.0,22.0,16.1
2009-10,26.0,CLE,NBA,31:16,6.0,11.0,2.0,5.0,5.0,6.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,4.0,3.0,16.0,13.3
2010-11,27.0,BOS,NBA,29:51,4.0,9.0,2.0,5.0,4.0,8.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,3.0,11.0,8.4
2011-12,28.0,DAL,NBA,26:39,5.0,12.0,1.0,3.0,4.0,9.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,13.0,9.9
Career,,,,47:02,9.0,19.0,5.0,8.0,7.0,16.0,10.0,13.0,2.0,6.0,7.0,9.0,4.0,4.0,6.0,5.0,22.0,19.3
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,CLE,NBA,47:02,9.0,19.0,5.0,8.0,7.0,16.0,10.0,13.0,2.0,6.0,7.0,9.0,4.0,4.0,6.0,5.0,22.0,19.3
2 Seasons,,BOS,NBA,29:51,5.0,9.0,3.0,5.0,4.0,8.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,1.0,3.0,5.0,14.0,12.1
1 Season,,DAL,NBA,26:39,5.0,12.0,1.0,3.0,4.0,9.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,13.0,9.9
