Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2000-01,19,UTA,NBA,SG,40.0,2.0,293.0,31.0,91.0,0.341,1.0,12.0,0.083,30.0,79.0,0.38,0.346,26.0,38.0,0.684,9.0,19.0,28.0,18.0,10.0,2.0,28.0,29.0,89.0,0.0,
2001-02,20,UTA,NBA,SG,67.0,23.0,1134.0,143.0,371.0,0.385,2.0,25.0,0.08,141.0,346.0,0.408,0.388,37.0,53.0,0.698,44.0,87.0,131.0,116.0,29.0,24.0,68.0,82.0,325.0,0.0,
2002-03,21,UTA,NBA,SG,61.0,8.0,760.0,114.0,284.0,0.401,4.0,12.0,0.333,110.0,272.0,0.404,0.408,47.0,68.0,0.691,22.0,63.0,85.0,40.0,22.0,8.0,49.0,57.0,279.0,0.0,
2003-04,22,2TM,NBA,SF,80.0,78.0,2444.0,376.0,871.0,0.432,19.0,71.0,0.268,357.0,800.0,0.446,0.443,138.0,204.0,0.676,79.0,219.0,298.0,158.0,52.0,17.0,120.0,140.0,909.0,0.0,
2003-04,22,UTA,NBA,SG,54.0,54.0,1511.0,261.0,586.0,0.445,7.0,30.0,0.233,254.0,556.0,0.457,0.451,89.0,133.0,0.669,43.0,135.0,178.0,92.0,28.0,16.0,80.0,86.0,618.0,0.0,
2003-04,22,ORL,NBA,SF,26.0,24.0,933.0,115.0,285.0,0.404,12.0,41.0,0.293,103.0,244.0,0.422,0.425,49.0,71.0,0.69,36.0,84.0,120.0,66.0,24.0,1.0,40.0,54.0,291.0,0.0,
2004-05,23,ORL,NBA,SG,55.0,27.0,1089.0,174.0,426.0,0.408,25.0,67.0,0.373,149.0,359.0,0.415,0.438,56.0,101.0,0.554,38.0,64.0,102.0,69.0,16.0,9.0,57.0,73.0,429.0,0.0,
2005-06,24,ORL,NBA,SG,82.0,82.0,2648.0,359.0,781.0,0.46,2.0,15.0,0.133,357.0,766.0,0.466,0.461,180.0,242.0,0.744,59.0,182.0,241.0,160.0,58.0,17.0,123.0,178.0,900.0,0.0,
2006-07,25,WAS,NBA,SG,82.0,82.0,2419.0,347.0,753.0,0.461,74.0,183.0,0.404,273.0,570.0,0.479,0.51,152.0,216.0,0.704,55.0,161.0,216.0,218.0,65.0,19.0,119.0,155.0,920.0,0.0,
2007-08,26,WAS,NBA,SG,82.0,82.0,2564.0,301.0,780.0,0.386,158.0,413.0,0.383,143.0,367.0,0.39,0.487,157.0,197.0,0.797,37.0,198.0,235.0,252.0,65.0,15.0,102.0,110.0,917.0,0.0,
2008-09,27,WAS,NBA,SG,32.0,25.0,886.0,72.0,231.0,0.312,35.0,129.0,0.271,37.0,102.0,0.363,0.387,32.0,60.0,0.533,11.0,65.0,76.0,98.0,21.0,2.0,32.0,43.0,211.0,0.0,
2009-10,28,2TM,NBA,SG,64.0,18.0,883.0,46.0,163.0,0.282,19.0,87.0,0.218,27.0,76.0,0.355,0.34,25.0,35.0,0.714,11.0,80.0,91.0,56.0,16.0,6.0,30.0,74.0,136.0,0.0,
2009-10,28,WAS,NBA,SG,40.0,13.0,616.0,29.0,103.0,0.282,11.0,62.0,0.177,18.0,41.0,0.439,0.335,18.0,25.0,0.72,7.0,58.0,65.0,44.0,11.0,5.0,24.0,51.0,87.0,0.0,
2009-10,28,DAL,NBA,SG,24.0,5.0,267.0,17.0,60.0,0.283,8.0,25.0,0.32,9.0,35.0,0.257,0.35,7.0,10.0,0.7,4.0,22.0,26.0,12.0,5.0,1.0,6.0,23.0,49.0,0.0,
2010-11,29,DAL,NBA,SG,72.0,54.0,1158.0,128.0,330.0,0.388,94.0,249.0,0.378,34.0,81.0,0.42,0.53,33.0,43.0,0.767,20.0,86.0,106.0,77.0,21.0,5.0,44.0,71.0,383.0,0.0,
2011-12,30,NJN,NBA,SF,51.0,30.0,960.0,49.0,172.0,0.285,41.0,145.0,0.283,8.0,27.0,0.296,0.404,9.0,16.0,0.563,7.0,94.0,101.0,41.0,19.0,4.0,19.0,59.0,148.0,0.0,
2012-13,31,ATL,NBA,SG,56.0,31.0,1158.0,98.0,262.0,0.374,76.0,209.0,0.364,22.0,53.0,0.415,0.519,12.0,23.0,0.522,18.0,104.0,122.0,52.0,29.0,6.0,23.0,69.0,284.0,0.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,824.0,542.0,18396.0,2238.0,5515.0,0.406,550.0,1617.0,0.34,1688.0,3898.0,0.433,0.456,904.0,1296.0,0.698,410.0,1422.0,1832.0,1355.0,423.0,134.0,814.0,1140.0,5930.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,54.0,1831.0,223.0,549.0,0.406,55.0,161.0,0.34,168.0,388.0,0.433,0.456,90.0,129.0,0.698,41.0,142.0,182.0,135.0,42.0,13.0,81.0,113.0,590.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),,236.0,202.0,6485.0,749.0,1867.0,0.401,278.0,787.0,0.353,471.0,1080.0,0.436,0.476,359.0,498.0,0.721,110.0,482.0,592.0,612.0,162.0,41.0,277.0,359.0,2135.0,0.0,
UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),,222.0,87.0,3698.0,549.0,1332.0,0.412,14.0,79.0,0.177,535.0,1253.0,0.427,0.417,199.0,292.0,0.682,118.0,304.0,422.0,266.0,89.0,50.0,225.0,254.0,1311.0,0.0,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,163.0,133.0,4670.0,648.0,1492.0,0.434,39.0,123.0,0.317,609.0,1369.0,0.445,0.447,285.0,414.0,0.688,133.0,330.0,463.0,295.0,98.0,27.0,220.0,305.0,1620.0,0.0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,96.0,59.0,1425.0,145.0,390.0,0.372,102.0,274.0,0.372,43.0,116.0,0.371,0.503,40.0,53.0,0.755,24.0,108.0,132.0,89.0,26.0,6.0,50.0,94.0,432.0,0.0,
