"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2007-08,18.0,LOYOLAMARY,31,807,133,323,40,125,77,120,65,152,65,18,12,80,80,383,0.412,0.32,0.642,26.0,12.4,4.9,2.1
2009-10,20.0,UCSB,30,939,176,366,46,116,142,202,56,162,69,21,17,81,72,540,0.481,0.397,0.703,31.3,18.0,5.4,2.3
2010-11,21.0,UCSB,32,1065,222,467,66,163,164,204,49,198,94,39,16,87,67,674,0.475,0.405,0.804,33.3,21.1,6.2,2.9
2011-12,22.0,UCSB,31,1067,207,459,70,164,127,182,52,179,91,34,23,76,57,611,0.451,0.427,0.698,34.4,19.7,5.8,2.9
Career,,,124,3878,738,1615,222,568,510,708,222,691,319,112,68,324,276,2208,0.457,0.391,0.72,31.3,17.8,5.6,2.6
