"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2020-21,19,OKC,NBA,PG,65.0,49.0,1778.0,0.368,0.402,0.335,0.454,0.748,0.489,0.22,0.51,79.0,76.0,92.0,84.0,96.0,85.0,89.0,130.0,-103.6,-112.1,
2021-22,20,OKC,NBA,PG,51.0,7.0,908.0,0.375,0.449,0.293,0.445,0.79,0.5,0.315,0.473,81.0,84.0,83.0,84.0,102.0,88.0,127.0,119.0,-55.1,-47.6,
2022-23,21,CHO,NBA,PG,44.0,7.0,854.0,0.402,0.465,0.295,0.457,0.851,0.515,0.291,0.374,84.0,85.0,82.0,84.0,109.0,89.0,109.0,97.0,-45.0,-38.1,
2023-24,22,2TM,NBA,PG,17.0,1.0,213.0,0.286,0.375,0.167,0.321,0.933,0.385,0.214,0.429,60.0,69.0,46.0,59.0,119.0,66.0,88.0,109.0,-31.5,-29.9,
2023-24,22,CHO,NBA,PG,13.0,1.0,200.0,0.288,0.389,0.167,0.326,0.917,0.379,0.182,0.455,61.0,71.0,46.0,60.0,117.0,65.0,74.0,115.0,-29.1,-28.7,
2023-24,22,PHO,NBA,PG,4.0,0.0,13.0,0.25,0.25,,0.25,1.0,0.47,0.75,0.0,53.0,46.0,,46.0,128.0,81.0,307.0,0.0,-2.4,-1.2,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,177.0,64.0,3753.0,0.372,0.427,0.31,0.445,0.793,0.491,0.258,0.469,79.0,80.0,85.0,83.0,102.0,86.0,103.0,119.0,-235.2,-227.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,116.0,56.0,2686.0,0.371,0.419,0.322,0.451,0.766,0.493,0.252,0.497,80.0,79.0,89.0,84.0,99.0,86.0,102.0,126.0,-158.7,-159.7,
CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),,57.0,8.0,1054.0,0.378,0.451,0.264,0.43,0.86,0.488,0.269,0.391,80.0,82.0,73.0,79.0,110.0,84.0,102.0,100.0,-74.1,-66.8,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,4.0,0.0,13.0,0.25,0.25,,0.25,1.0,0.47,0.75,0.0,53.0,46.0,,46.0,128.0,81.0,307.0,0.0,-2.4,-1.2,
