Season,Team,Lg,Salary
2007-08,Miami Heat,NBA,"$1,184,400"
2008-09,Miami Heat,NBA,"$1,273,200"
2009-10,Miami Heat,NBA,"$1,362,120"
2010-11,Oklahoma City Thunder,NBA,"$2,169,857"
2011-12,Oklahoma City Thunder,NBA,"$3,341,558"
2012-13,Houston Rockets,NBA,"$3,090,042"
2012-13,Chicago Bulls,NBA,"$589,769"
Career,(may be incomplete),,"$13,010,946"
