0
2016-17 NBA 1.9 (20th)
2018-19 NBA 1.8 (18th)
2019-20 NBA 2.1 (7th)
2021-22 NBA 2.0 (11th)
2022-23 NBA 1.9 (9th)
2023-24 NBA 1.9 (9th)
Active 1.7 (19th)
