Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2003-04,18,DET,NBA,C,8.0,0.0,14.0,0.0,15.9,0.0,0.0,0.0,0.0,15.9,0.0,0.0,4.0,15.9,0.25,4.0,8.0,11.9,4.0,4.0,0.0,11.9,4.0,4.0,24.0,89.0,
2004-05,19,DET,NBA,C,9.0,0.0,21.0,5.4,18.8,0.286,0.0,0.0,5.4,18.8,0.286,0.286,2.7,2.7,1.0,2.7,8.0,10.7,2.7,0.0,2.7,2.7,8.0,13.4,77.0,101.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,21,ORL,NBA,PF,4.0,0.0,115.0,9.8,16.6,0.588,0.0,0.0,9.8,16.6,0.588,0.588,4.4,8.3,0.529,4.9,3.9,8.8,2.0,0.5,2.0,1.0,4.4,23.9,125.0,116.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,21.0,0.0,150.0,8.2,16.8,0.489,0.0,0.0,8.2,16.8,0.489,0.489,4.1,8.2,0.5,4.5,4.9,9.4,2.2,0.7,1.9,2.2,4.9,20.6,104.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,17.0,0.0,35.0,3.2,17.6,0.182,0.0,0.0,3.2,17.6,0.182,0.182,3.2,8.0,0.4,3.2,8.0,11.2,3.2,1.6,1.6,6.4,6.4,9.6,49.0,96.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,4.0,0.0,115.0,9.8,16.6,0.588,0.0,0.0,9.8,16.6,0.588,0.588,4.4,8.3,0.529,4.9,3.9,8.8,2.0,0.5,2.0,1.0,4.4,23.9,125.0,116.0,
